Setup title,"I/V-t Sampling_250s_dark_-5V"
9.96085,-0.00100002
9.97069,-0.00100001
9.98069,-0.00100001
9.99068,-0.00100001
10.00114,-0.00100001
10.01092,-0.00100003
10.02064,-0.00100001
10.03064,-0.00100002
10.04145,-0.001
10.05064,-0.00100001
10.06069,-0.00100001
10.07205,-0.00100001
10.08064,-0.001
10.09068,-0.00100001
10.10079,-0.00100001
10.11064,-0.00100002
10.12064,-0.00100001
10.13068,-0.00100001
10.14064,-0.00100002
10.15069,-0.00100001
10.16068,-0.00100002
10.17069,-0.00100003
10.18201,-0.00100001
10.19064,-0.00100002
10.20068,-0.00100001
10.21081,-0.00100002
10.22068,-0.00100001
10.23065,-0.00100001
10.24063,-0.00100002
10.25069,-0.00100003
10.2607,-0.00100002
10.27067,-0.00100001
10.28064,-0.00100001
10.29143,-0.00100001
10.30067,-0.00100003
10.31069,-0.00100002
10.32203,-0.00100001
10.33068,-0.001
10.34064,-0.00100001
10.35092,-0.001
10.36064,-0.00100001
10.37071,-0.001
10.38064,-0.00100003
10.39068,-0.00100001
10.40068,-0.00100002
10.41067,-0.001
10.42069,-0.00100001
10.43175,-0.001
10.44068,-0.001
10.45065,-0.001
10.46079,-0.00100001
10.47068,-0.00100002
10.48069,-0.00100002
10.49068,-0.00100001
10.50114,-0.00100002
10.51069,-0.00100002
10.52067,-0.00100002
10.53069,-0.00100002
10.54144,-0.00100001
10.55067,-0.00100003
10.56069,-0.00100001
10.57205,-0.001
10.58068,-0.001
10.59068,-0.001
10.60092,-0.00100002
10.61068,-0.001
10.62069,-0.00100002
10.63068,-0.00100003
10.64068,-0.00100003
10.65064,-0.00100002
10.66068,-0.00100002
10.67069,-0.00100002
10.68181,-0.00100002
10.69068,-0.00100002
10.70064,-0.00100001
10.71078,-0.00100002
10.72068,-0.00100001
10.73069,-0.00100001
10.74063,-0.00100001
10.75068,-0.00100002
10.76069,-0.001
10.77063,-0.001
10.78064,-0.00100001
10.7914,-0.00100002
10.80067,-0.001
10.81068,-0.001
10.82209,-0.001
10.83064,-0.001
10.84069,-0.00100002
10.85078,-0.00100002
10.86069,-0.00100001
10.87069,-0.00100001
10.88068,-0.001
10.89069,-0.00100001
10.90069,-0.001
10.91064,-0.00100002
10.92069,-0.00100002
10.93171,-0.001
10.94069,-0.00100001
10.95069,-0.001
10.96078,-0.00100001
10.97069,-0.00100001
10.98069,-0.00100002
10.99064,-0.00100002
11.00069,-0.00100003
11.01069,-0.00100001
11.02063,-0.00100001
11.03064,-0.00100001
11.04137,-0.00100003
11.05064,-0.001
11.06065,-0.001
11.0721,-0.00100002
11.08068,-0.00100001
11.09065,-0.00100001
11.10076,-0.00100001
11.11069,-0.00100001
11.12069,-0.00100002
11.13067,-0.00100001
11.14069,-0.00100001
11.15064,-0.001
11.16064,-0.00100001
11.17068,-0.001
11.18177,-0.001
11.19068,-0.00100002
11.20069,-0.00100001
11.21073,-0.001
11.22069,-0.00100002
11.23068,-0.00100002
11.24064,-0.00100002
11.25069,-0.00100001
11.26065,-0.00100001
11.27067,-0.001
11.28065,-0.00100001
11.29146,-0.00100002
11.30068,-0.001
11.31069,-0.00100001
11.32205,-0.00100001
11.33068,-0.00100001
11.34068,-0.00100002
11.35076,-0.001
11.36064,-0.001
11.37069,-0.00100001
11.38063,-0.00100003
11.39064,-0.00100002
11.40069,-0.00100001
11.41068,-0.001
11.42069,-0.00100001
11.43176,-0.00100001
11.44068,-0.00100003
11.45068,-0.00100002
11.4608,-0.00100002
11.47064,-0.001
11.48069,-0.00100001
11.49067,-0.00100001
11.50063,-0.00100001
11.51063,-0.00100001
11.52068,-0.00100002
11.53064,-0.00100001
11.54063,-0.00100001
11.55067,-0.001
11.56069,-0.00100001
11.57208,-0.00100001
11.58064,-0.00100002
11.59064,-0.00100003
11.60076,-0.00100001
11.61064,-0.001
11.62065,-0.00100003
11.63063,-0.00100002
11.64065,-0.00100002
11.65093,-0.00100001
11.66064,-0.00100002
11.67064,-0.00100003
11.68177,-0.00100001
11.69067,-0.00100001
11.70068,-0.001
11.71081,-0.00100001
11.72064,-0.001
11.73069,-0.001
11.74067,-0.001
11.75114,-0.00100001
11.76069,-0.00100001
11.77068,-0.00100002
11.78068,-0.00100003
11.79144,-0.00100002
11.80064,-0.00099999
11.81064,-0.00100002
11.82205,-0.00100002
11.83069,-0.00100001
11.84084,-0.00100002
11.85087,-0.001
11.86069,-0.00100001
11.87065,-0.00100001
11.88067,-0.00100003
11.8907,-0.001
11.90093,-0.00100001
11.91069,-0.001
11.92064,-0.00100001
11.93174,-0.001
11.94069,-0.00100002
11.95068,-0.00100003
11.96079,-0.00100003
11.97068,-0.00100003
11.98065,-0.00100003
11.99063,-0.00100002
12.00065,-0.00100001
12.0107,-0.00100001
12.02067,-0.00100003
12.03069,-0.00100001
12.0414,-0.00100003
12.05064,-0.001
12.06068,-0.00100001
12.07209,-0.00100001
12.08069,-0.00100001
12.09069,-0.00100002
12.10094,-0.001
12.11064,-0.00100003
12.12069,-0.001
12.13069,-0.00100002
12.14069,-0.00100002
12.15069,-0.00100003
12.16065,-0.00100002
12.17068,-0.001
12.18182,-0.00100002
12.19069,-0.00100001
12.20064,-0.00100002
12.21086,-0.00100003
12.22065,-0.00100003
12.23065,-0.00100002
12.24063,-0.00100001
12.25065,-0.00100003
12.26069,-0.001
12.27067,-0.00100001
12.28069,-0.00100001
12.29142,-0.00100002
12.30069,-0.00100002
12.31064,-0.00100001
12.32208,-0.00100002
12.33069,-0.001
12.34064,-0.00100002
12.35094,-0.00100001
12.36069,-0.001
12.37069,-0.00100001
12.38067,-0.00100001
12.39065,-0.001
12.40065,-0.00100002
12.41069,-0.00100002
12.42064,-0.001
12.43181,-0.00100001
12.44065,-0.001
12.45068,-0.00100001
12.46083,-0.00100002
12.47069,-0.001
12.48065,-0.00100003
12.49067,-0.001
12.50115,-0.00100002
12.51069,-0.00100001
12.52063,-0.00100002
12.53069,-0.00100002
12.54143,-0.00100001
12.55068,-0.00100003
12.56068,-0.00100001
12.57208,-0.001
12.58069,-0.00100001
12.59068,-0.001
12.60096,-0.00100002
12.61065,-0.00100002
12.62069,-0.001
12.63067,-0.001
12.64069,-0.00100002
12.65069,-0.00100001
12.66069,-0.00100001
12.67064,-0.00100002
12.68197,-0.00100002
12.69068,-0.00100001
12.70065,-0.00100001
12.71086,-0.001
12.72065,-0.00100002
12.73069,-0.001
12.74063,-0.00100003
12.75069,-0.00100003
12.76065,-0.00100002
12.77063,-0.00100001
12.78065,-0.00100001
12.7912,-0.001
12.80067,-0.001
12.81069,-0.00100001
12.82208,-0.00100001
12.83068,-0.00100001
12.84068,-0.00100001
12.85092,-0.00100002
12.86064,-0.00100001
12.87065,-0.00100002
12.88067,-0.001
12.89065,-0.00100003
12.90092,-0.00100002
12.91068,-0.001
12.92068,-0.00100001
12.93197,-0.00100002
12.94068,-0.001
12.95069,-0.00100002
12.96084,-0.00100001
12.97065,-0.00100001
12.98068,-0.00100001
12.99068,-0.00100001
13.00109,-0.001
13.01089,-0.00100001
13.02067,-0.001
13.03064,-0.00100001
13.04115,-0.00100001
13.05068,-0.00100001
13.06065,-0.00100002
13.07203,-0.00100001
13.08069,-0.001
13.09064,-0.00100002
13.10092,-0.00100002
13.11068,-0.001
13.12065,-0.001
13.13063,-0.00100001
13.14069,-0.00100001
13.15068,-0.001
13.16069,-0.00100001
13.17064,-0.001
13.18178,-0.00100001
13.19068,-0.00100001
13.20069,-0.00100003
13.21077,-0.001
13.22069,-0.001
13.23068,-0.001
13.24064,-0.00100001
13.25068,-0.001
13.26065,-0.00100001
13.27069,-0.00100001
13.28069,-0.001
13.29119,-0.00100002
13.30069,-0.00100002
13.31064,-0.00100003
13.32204,-0.00100001
13.33064,-0.001
13.34068,-0.00100002
13.35079,-0.00100002
13.36073,-0.00100002
13.37063,-0.001
13.38069,-0.00100003
13.39069,-0.001
13.40069,-0.00100001
13.41065,-0.00100001
13.42064,-0.00100001
13.43171,-0.00100001
13.44065,-0.001
13.45068,-0.001
13.46083,-0.001
13.47069,-0.001
13.48065,-0.00100001
13.49067,-0.001
13.50109,-0.00100002
13.51066,-0.001
13.52067,-0.00100001
13.53065,-0.00100003
13.5412,-0.001
13.55064,-0.00100002
13.56064,-0.00100001
13.57204,-0.001
13.58068,-0.00100003
13.59064,-0.001
13.6008,-0.00100002
13.61069,-0.00100001
13.62069,-0.00100002
13.63067,-0.001
13.64065,-0.001
13.65065,-0.00100001
13.66065,-0.001
13.67069,-0.00100001
13.68177,-0.00100001
13.69069,-0.00100001
13.70088,-0.00100002
13.71078,-0.00100002
13.72069,-0.00100003
13.73069,-0.00100003
13.74063,-0.00100002
13.7511,-0.001
13.76065,-0.00100002
13.77063,-0.00100001
13.78069,-0.00100003
13.79143,-0.00100001
13.80068,-0.001
13.81064,-0.00100002
13.82209,-0.001
13.83069,-0.00100002
13.84064,-0.00100001
13.85093,-0.00100002
13.86068,-0.001
13.87065,-0.001
13.88063,-0.00100002
13.89065,-0.001
13.90093,-0.00100002
13.91068,-0.00100002
13.92064,-0.00100002
13.93177,-0.00100002
13.94068,-0.00100001
13.95069,-0.00100002
13.96086,-0.00100002
13.97068,-0.00100003
13.98069,-0.00100001
13.99067,-0.00100002
14.00065,-0.001
14.01064,-0.00100001
14.02069,-0.00100001
14.03068,-0.00100002
14.04119,-0.00100001
14.05064,-0.00100002
14.06069,-0.001
14.07202,-0.00100003
14.08065,-0.00100003
14.09064,-0.00100001
14.10087,-0.00100002
14.11064,-0.00100003
14.12085,-0.001
14.13063,-0.00100003
14.14065,-0.00100002
14.15083,-0.00100002
14.16064,-0.001
14.17068,-0.00100002
14.1817,-0.001
14.19068,-0.00100002
14.20069,-0.00100002
14.21085,-0.00100002
14.22069,-0.00100001
14.23064,-0.00100001
14.24069,-0.00100002
14.25068,-0.00100002
14.26076,-0.00100002
14.27067,-0.00100003
14.28068,-0.001
14.29139,-0.00100002
14.30063,-0.00100002
14.31068,-0.00100002
14.32209,-0.00100001
14.33068,-0.00100002
14.34065,-0.00100003
14.35091,-0.00100002
14.36065,-0.00100002
14.37064,-0.001
14.38069,-0.00100002
14.39068,-0.001
14.40069,-0.00100001
14.41064,-0.00100001
14.42069,-0.001
14.432,-0.00100001
14.44065,-0.00100001
14.45068,-0.00100001
14.46086,-0.00100001
14.47068,-0.00100001
14.48069,-0.00100001
14.49063,-0.00100001
14.50065,-0.001
14.5107,-0.00100001
14.52069,-0.001
14.53068,-0.00100002
14.54115,-0.00100001
14.55064,-0.001
14.56069,-0.00100002
14.57208,-0.00100001
14.58069,-0.00100001
14.59068,-0.00100001
14.60091,-0.00100001
14.61068,-0.00100001
14.62078,-0.001
14.63067,-0.00100001
14.64069,-0.00100001
14.65064,-0.00100002
14.66065,-0.00100003
14.67068,-0.00100003
14.68172,-0.00100002
14.69068,-0.00100002
14.70065,-0.00100003
14.71078,-0.00100002
14.72069,-0.00100001
14.73068,-0.00100001
14.74064,-0.00100001
14.75109,-0.00100003
14.76071,-0.00100003
14.77063,-0.00100001
14.78064,-0.00100002
14.79117,-0.00100002
14.80064,-0.00100001
14.81069,-0.00100003
14.82206,-0.00100002
14.83064,-0.00100002
14.84064,-0.00100001
14.85092,-0.00100003
14.86068,-0.001
14.87069,-0.001
14.88063,-0.001
14.89069,-0.00100001
14.90087,-0.00100001
14.91069,-0.00100001
14.92068,-0.00100002
14.932,-0.00100002
14.94067,-0.00100001
14.95064,-0.00100001
14.96081,-0.001
14.97068,-0.00100003
14.98065,-0.00100001
14.99067,-0.001
15.00065,-0.00100002
15.01069,-0.00100001
15.02068,-0.00100002
15.03068,-0.00099999
15.04142,-0.001
15.05067,-0.001
15.06068,-0.00100002
15.07205,-0.00100003
15.08067,-0.00100001
15.09068,-0.001
15.10093,-0.00100001
15.11068,-0.00100003
15.12065,-0.00100002
15.13064,-0.00100001
15.14065,-0.001
15.15064,-0.00100001
15.16069,-0.00100001
15.17064,-0.00100001
15.18177,-0.001
15.19063,-0.001
15.20064,-0.00100002
15.21082,-0.00100001
15.22068,-0.00100002
15.23065,-0.001
15.24067,-0.001
15.25069,-0.001
15.26068,-0.00100002
15.27064,-0.00100001
15.28068,-0.00100002
15.29136,-0.00100002
15.30067,-0.00100002
15.31064,-0.00100001
15.32206,-0.00100001
15.33068,-0.00100001
15.34069,-0.00100002
15.35085,-0.00100003
15.36069,-0.00100003
15.37093,-0.00100001
15.38064,-0.00100002
15.39068,-0.001
15.4009,-0.001
15.41068,-0.00100001
15.42065,-0.00100003
15.43177,-0.001
15.44069,-0.00100002
15.45068,-0.00100001
15.46086,-0.00100001
15.47068,-0.00100002
15.48069,-0.00100002
15.49067,-0.00100001
15.50065,-0.001
15.51069,-0.00100002
15.52069,-0.00100003
15.53068,-0.001
15.54116,-0.00100003
15.55067,-0.00100002
15.56064,-0.00100001
15.57205,-0.00100003
15.58067,-0.001
15.59069,-0.00100003
15.60091,-0.001
15.61069,-0.001
15.62068,-0.00100001
15.63069,-0.00100002
15.64068,-0.00100002
15.65065,-0.001
15.66068,-0.00100001
15.67065,-0.00100001
15.68169,-0.00100001
15.69069,-0.00100002
15.70068,-0.00100001
15.71082,-0.00100003
15.72072,-0.001
15.73065,-0.00100002
15.74067,-0.00100001
15.75115,-0.00100002
15.76075,-0.00100001
15.77069,-0.00100001
15.78068,-0.00100002
15.7914,-0.001
15.80067,-0.00100003
15.81064,-0.00100001
15.82202,-0.00100002
15.83067,-0.00100001
15.84069,-0.001
15.85092,-0.00100001
15.86069,-0.001
15.87079,-0.001
15.88064,-0.00100002
15.89064,-0.001
15.90065,-0.001
15.91068,-0.001
15.92065,-0.001
15.93177,-0.00100001
15.94069,-0.00100002
15.95068,-0.001
15.96085,-0.001
15.97064,-0.00100001
15.98065,-0.001
15.99067,-0.00100002
16.00115,-0.00100002
16.01069,-0.00100003
16.02069,-0.001
16.03068,-0.00100001
16.04139,-0.00100002
16.05067,-0.001
16.06068,-0.001
16.07205,-0.00100001
16.08067,-0.001
16.09068,-0.00100001
16.1009,-0.00100001
16.11063,-0.00100002
16.12065,-0.00100002
16.13067,-0.00100003
16.14065,-0.00100001
16.15068,-0.00100002
16.16064,-0.00100001
16.17068,-0.00100002
16.18172,-0.001
16.19067,-0.001
16.20069,-0.00100002
16.21076,-0.00100001
16.22069,-0.00100001
16.23064,-0.001
16.24069,-0.001
16.25109,-0.001
16.26065,-0.00100002
16.27067,-0.00100002
16.28068,-0.00100001
16.29113,-0.00100001
16.30065,-0.00100001
16.31064,-0.00100003
16.322,-0.001
16.33063,-0.001
16.34068,-0.001
16.35089,-0.00100002
16.36072,-0.001
16.37069,-0.00100001
16.38067,-0.00100003
16.39069,-0.00100001
16.40064,-0.00100001
16.41069,-0.001
16.42064,-0.00100003
16.43169,-0.001
16.44067,-0.00100002
16.45069,-0.00100002
16.46086,-0.00100003
16.47069,-0.00100002
16.48069,-0.00100001
16.49063,-0.00100001
16.50114,-0.001
16.51069,-0.00100001
16.52063,-0.00100003
16.53068,-0.001
16.5414,-0.00100002
16.55068,-0.00100001
16.56064,-0.00100003
16.572,-0.00100002
16.58068,-0.001
16.59064,-0.001
16.60091,-0.001
16.61068,-0.00100002
16.62068,-0.001
16.63064,-0.00100001
16.64064,-0.00100002
16.65064,-0.001
16.66065,-0.00100002
16.67068,-0.00100002
16.68171,-0.00100001
16.69064,-0.00100004
16.70065,-0.001
16.71084,-0.00100002
16.72069,-0.00100001
16.73069,-0.00100002
16.74064,-0.001
16.75115,-0.00100001
16.76065,-0.00100002
16.77067,-0.00100002
16.78068,-0.00100002
16.79138,-0.00100001
16.80063,-0.00100003
16.81068,-0.001
16.82202,-0.00100001
16.83067,-0.00100002
16.84068,-0.00100001
16.85087,-0.00100002
16.86068,-0.00100001
16.87069,-0.00100001
16.88064,-0.00100003
16.89068,-0.00100001
16.90093,-0.00100001
16.91064,-0.001
16.92069,-0.00100001
16.93167,-0.00100001
16.94064,-0.00100001
16.95068,-0.00100002
16.96085,-0.00100002
16.97068,-0.00100002
16.98069,-0.001
16.99063,-0.00100001
17.00114,-0.001
17.01069,-0.001
17.02064,-0.00100002
17.03065,-0.00100001
17.04136,-0.00100002
17.05064,-0.001
17.06069,-0.00100001
17.07207,-0.00100002
17.08068,-0.001
17.09069,-0.00100002
17.1009,-0.00100001
17.11069,-0.00100002
17.12069,-0.00100002
17.13067,-0.00100003
17.14069,-0.00100001
17.15093,-0.001
17.16067,-0.00100003
17.17069,-0.00100002
17.18172,-0.00100001
17.19068,-0.001
17.20065,-0.00100002
17.21085,-0.00100002
17.22072,-0.00100001
17.23064,-0.001
17.24064,-0.001
17.2511,-0.00100002
17.26069,-0.00100003
17.27067,-0.001
17.28069,-0.001
17.29139,-0.00100001
17.30067,-0.00100001
17.31068,-0.00099998
17.32199,-0.00100003
17.33068,-0.00100001
17.34069,-0.00100002
17.35092,-0.00100003
17.36069,-0.00100001
17.37069,-0.00100001
17.38069,-0.00100003
17.39069,-0.00100002
17.40088,-0.001
17.41067,-0.00100003
17.42069,-0.001
17.43169,-0.00100001
17.44063,-0.00100002
17.45069,-0.00100001
17.46085,-0.00100001
17.47069,-0.001
17.48064,-0.00100003
17.49068,-0.00100001
17.5011,-0.00100001
17.51068,-0.001
17.52065,-0.00100003
17.53068,-0.001
17.54115,-0.00100001
17.55064,-0.00100002
17.56069,-0.00100002
17.572,-0.00100001
17.58068,-0.00100002
17.59065,-0.00100002
17.60089,-0.00100001
17.61069,-0.001
17.62072,-0.001
17.63067,-0.00100002
17.64069,-0.00100002
17.65065,-0.001
17.66065,-0.001
17.67068,-0.001
17.68192,-0.00100003
17.69065,-0.001
17.70064,-0.00100002
17.71087,-0.001
17.72069,-0.00100002
17.73065,-0.00100001
17.74063,-0.00100001
17.75111,-0.00100002
17.7607,-0.00100001
17.77067,-0.00100001
17.78069,-0.00100002
17.79142,-0.00100001
17.80064,-0.00100002
17.81068,-0.00100003
17.82205,-0.00100002
17.83069,-0.00100002
17.84068,-0.00100001
17.85093,-0.001
17.86065,-0.00100003
17.87065,-0.00100003
17.88067,-0.00100001
17.89069,-0.00100001
17.9009,-0.001
17.91069,-0.00100002
17.92064,-0.00100001
17.93192,-0.00100001
17.94065,-0.001
17.95064,-0.001
17.96086,-0.00100001
17.97068,-0.00100001
17.98065,-0.00100001
17.99063,-0.00100001
18.00116,-0.00100003
18.0107,-0.001
18.02067,-0.00100001
18.03069,-0.00100001
18.04149,-0.00100001
18.05069,-0.001
18.06068,-0.001
18.07205,-0.00100002
18.08069,-0.00100002
18.09068,-0.00100001
18.1009,-0.00100002
18.11064,-0.00100001
18.12065,-0.001
18.13063,-0.00100002
18.14065,-0.00100001
18.15091,-0.00100001
18.16064,-0.00100001
18.17068,-0.00100002
18.18168,-0.00100002
18.19065,-0.00100001
18.20064,-0.001
18.21081,-0.001
18.22065,-0.00100002
18.23094,-0.00100002
18.24068,-0.001
18.25068,-0.00100002
18.26065,-0.00100001
18.27063,-0.00100003
18.28068,-0.00100001
18.29136,-0.001
18.30069,-0.00100001
18.31064,-0.00100001
18.32198,-0.00100002
18.33068,-0.00100001
18.34068,-0.00100001
18.35089,-0.00100001
18.36065,-0.001
18.37069,-0.00100001
18.38063,-0.001
18.39069,-0.00100003
18.4009,-0.00100002
18.41064,-0.00100001
18.42068,-0.00100001
18.43194,-0.001
18.44064,-0.00100001
18.45068,-0.00100002
18.46081,-0.001
18.47068,-0.00100001
18.48069,-0.00100001
18.49063,-0.00100002
18.50111,-0.001
18.5107,-0.00100001
18.52067,-0.00100001
18.53069,-0.00100001
18.54114,-0.00100001
18.55065,-0.00100001
18.56064,-0.00100002
18.57208,-0.00100001
18.58064,-0.001
18.59068,-0.001
18.60079,-0.00100003
18.61068,-0.00100002
18.62069,-0.00100001
18.63063,-0.00100003
18.64068,-0.00100002
18.65093,-0.00100003
18.66067,-0.001
18.67064,-0.00100002
18.68169,-0.00100002
18.69067,-0.00100001
18.7007,-0.00100002
18.71077,-0.00100003
18.72069,-0.00100002
18.73069,-0.00100001
18.74068,-0.00100003
18.75115,-0.001
18.7607,-0.001
18.77063,-0.00100003
18.78069,-0.001
18.79133,-0.00100002
18.80065,-0.00100001
18.81068,-0.00100001
18.82203,-0.001
18.83069,-0.001
18.84068,-0.001
18.85093,-0.001
18.86069,-0.001
18.87069,-0.00100003
18.88067,-0.00100001
18.89065,-0.00100002
18.9009,-0.001
18.91069,-0.00100001
18.92064,-0.001
18.93172,-0.00100003
18.94069,-0.001
18.95064,-0.001
18.96085,-0.00100001
18.97064,-0.001
18.98069,-0.001
18.99083,-0.00100003
19.00065,-0.001
19.01089,-0.00100002
19.02067,-0.00100002
19.03065,-0.00100001
19.04115,-0.00100001
19.05069,-0.00100002
19.06065,-0.00100002
19.07201,-0.00100001
19.08069,-0.00100002
19.09068,-0.00100002
19.10094,-0.001
19.11069,-0.00100003
19.1207,-0.00100001
19.13067,-0.00100001
19.14065,-0.00100002
19.15065,-0.00100002
19.16069,-0.00100001
19.17065,-0.00100001
19.18164,-0.00100002
19.19069,-0.00100002
19.20064,-0.00100003
19.21081,-0.00100001
19.22065,-0.00100001
19.2307,-0.00100003
19.24063,-0.00100001
19.2511,-0.001
19.26067,-0.00100001
19.27063,-0.00100001
19.28065,-0.00100002
19.29138,-0.001
19.30069,-0.00100001
19.31068,-0.00100002
19.32201,-0.00100001
19.33064,-0.001
19.34064,-0.00100003
19.35077,-0.001
19.36069,-0.001
19.37074,-0.00100001
19.38064,-0.001
19.39068,-0.001
19.4009,-0.001
19.41067,-0.00100001
19.4207,-0.00100002
19.43169,-0.001
19.44069,-0.00100002
19.45068,-0.00100002
19.46087,-0.00100001
19.47068,-0.00100001
19.48066,-0.00100002
19.49063,-0.00100002
19.50114,-0.00100003
19.51072,-0.00100002
19.52067,-0.00100003
19.53069,-0.00100003
19.54142,-0.001
19.55068,-0.00100001
19.56065,-0.00100001
19.57198,-0.00100002
19.58069,-0.00100001
19.59068,-0.001
19.60091,-0.00100002
19.61068,-0.001
19.62094,-0.00100001
19.63068,-0.001
19.64069,-0.00100001
19.65088,-0.00100002
19.66064,-0.00100002
19.67068,-0.00100001
19.68165,-0.00100001
19.69065,-0.001
19.70068,-0.00100002
19.71086,-0.00100002
19.72069,-0.00100002
19.73069,-0.00100002
19.74063,-0.00100001
19.75115,-0.001
19.76065,-0.00100001
19.77067,-0.00100001
19.78065,-0.00100001
19.79153,-0.00100001
19.80069,-0.001
19.81068,-0.00100003
19.82203,-0.00100002
19.83069,-0.00100002
19.84068,-0.00100001
19.85098,-0.00100001
19.86069,-0.001
19.87065,-0.001
19.88063,-0.00100003
19.89065,-0.00100001
19.9009,-0.00100001
19.91069,-0.001
19.92068,-0.001
19.93169,-0.00100001
19.94065,-0.00100001
19.95068,-0.00100001
19.96069,-0.00100001
19.97067,-0.00100002
19.98067,-0.00100003
19.99084,-0.00100003
20.00088,-0.001
20.01066,-0.001
20.02063,-0.00100002
20.03064,-0.00100001
20.04064,-0.00100003
20.05069,-0.00100001
20.06064,-0.00100001
20.07203,-0.00100001
20.08064,-0.00100002
20.09068,-0.00100003
20.10097,-0.001
20.11068,-0.00100001
20.12065,-0.00100001
20.13067,-0.00100002
20.14069,-0.00100003
