Setup title,"I/V-t Sampling_250s_dark_-3V"
223.77088,-0.00056619
223.78064,-0.00056632
223.79064,-0.00056632
223.80067,-0.00056647
223.81064,-0.00056648
223.82125,-0.00056688
223.83063,-0.0005664
223.84068,-0.00056629
223.85228,-0.0005664
223.86067,-0.00056675
223.87064,-0.00056619
223.88077,-0.00056653
223.89064,-0.00056678
223.90069,-0.00056626
223.91063,-0.00056643
223.92064,-0.00056634
223.93088,-0.00056666
223.94067,-0.0005666
223.95064,-0.00056651
223.96149,-0.00056605
223.97067,-0.00056594
223.98064,-0.00056647
223.99155,-0.00056575
224.00064,-0.00056652
224.01068,-0.000566
224.02087,-0.00056626
224.03068,-0.0005661
224.04064,-0.00056638
224.05067,-0.00056636
224.06068,-0.00056618
224.07115,-0.00056583
224.08067,-0.00056592
224.09064,-0.00056593
224.10202,-0.00056685
224.11068,-0.00056624
224.12079,-0.00056649
224.13077,-0.0005656
224.14064,-0.00056629
224.15064,-0.00056612
224.16063,-0.00056638
224.17068,-0.00056604
224.18088,-0.00056654
224.19067,-0.00056616
224.20068,-0.00056613
224.21148,-0.00056594
224.22063,-0.00056638
224.23069,-0.00056614
224.24153,-0.000566
224.25069,-0.00056629
224.26064,-0.0005665
224.27088,-0.00056638
224.28064,-0.00056661
224.29068,-0.00056596
224.30063,-0.00056597
224.31068,-0.00056605
224.32116,-0.00056678
224.33063,-0.00056523
224.34068,-0.00056655
224.35227,-0.00056628
224.36063,-0.00056668
224.37068,-0.00056624
224.38078,-0.00056617
224.39068,-0.00056599
224.40064,-0.0005663
224.41063,-0.00056583
224.42064,-0.00056637
224.43088,-0.00056561
224.44067,-0.00056664
224.45068,-0.00056631
224.46171,-0.0005657
224.47067,-0.00056631
224.48068,-0.00056631
224.49155,-0.00056621
224.50068,-0.00056658
224.51068,-0.00056601
224.52087,-0.00056636
224.53068,-0.00056623
224.54064,-0.00056663
224.55063,-0.00056622
224.56064,-0.00056662
224.57113,-0.00056558
224.58067,-0.00056661
224.59068,-0.00056655
224.60207,-0.00056667
224.61068,-0.00056658
224.62068,-0.00056687
224.63076,-0.00056624
224.64064,-0.00056693
224.65064,-0.00056621
224.66064,-0.00056619
224.67068,-0.00056668
224.68082,-0.00056695
224.69067,-0.00056662
224.70068,-0.00056665
224.71175,-0.00056645
224.72067,-0.00056638
224.73068,-0.00056647
224.7415,-0.00056637
224.75068,-0.00056595
224.76069,-0.00056708
224.77088,-0.00056648
224.78068,-0.00056689
224.79068,-0.00056592
224.80064,-0.00056634
224.81068,-0.00056612
224.82111,-0.00056628
224.83067,-0.00056589
224.84069,-0.00056692
224.8523,-0.00056602
224.86067,-0.00056704
224.87064,-0.0005656
224.88077,-0.00056696
224.89064,-0.00056646
224.90069,-0.00056698
224.91063,-0.00056636
224.92064,-0.00056639
224.93092,-0.00056646
224.94068,-0.0005668
224.95068,-0.00056665
224.96146,-0.00056663
224.97067,-0.0005664
224.98064,-0.00056703
224.99153,-0.00056668
225.00067,-0.00056702
225.01064,-0.00056562
225.02081,-0.00056698
225.03068,-0.00056606
225.04064,-0.00056659
225.05067,-0.00056633
225.06064,-0.00056673
225.07091,-0.00056617
225.08064,-0.00056685
225.09068,-0.00056628
225.10208,-0.00056715
225.11067,-0.00056662
225.12064,-0.0005668
225.13077,-0.00056635
225.14068,-0.00056661
225.15069,-0.00056634
225.16067,-0.000567
225.17065,-0.00056618
225.18087,-0.00056687
225.19068,-0.00056647
225.20068,-0.00056724
225.21171,-0.00056606
225.22067,-0.00056681
225.23064,-0.00056658
225.24153,-0.00056641
225.25063,-0.00056622
225.26068,-0.00056675
225.27088,-0.00056638
225.28064,-0.00056712
225.29065,-0.00056633
225.30067,-0.00056673
225.31069,-0.00056646
225.32117,-0.00056705
225.33068,-0.00056666
225.34068,-0.00056695
225.3523,-0.00056578
225.36067,-0.0005665
225.37064,-0.00056615
225.38077,-0.00056713
225.39068,-0.00056628
225.40064,-0.00056712
225.41067,-0.0005666
225.42064,-0.00056742
225.43082,-0.00056664
225.44068,-0.00056736
225.45064,-0.00056654
225.46147,-0.00056707
225.47063,-0.00056675
225.48068,-0.00056666
225.49217,-0.00056695
225.50063,-0.00056702
225.51068,-0.00056667
225.52088,-0.00056748
225.53064,-0.00056624
225.54065,-0.00056736
225.55068,-0.00056652
225.56069,-0.00056678
225.57115,-0.00056643
225.58068,-0.00056683
225.59068,-0.00056641
225.60205,-0.00056699
225.61063,-0.0005666
225.62064,-0.00056663
225.63076,-0.0005663
225.64068,-0.00056688
225.65064,-0.00056621
225.66063,-0.00056665
225.67069,-0.00056589
225.68079,-0.00056593
225.69068,-0.00056618
225.70068,-0.00056655
225.71177,-0.00056627
225.72067,-0.00056742
225.73064,-0.00056652
225.74152,-0.00056726
225.75064,-0.00056631
225.76069,-0.00056648
225.77089,-0.00056629
225.78069,-0.00056689
225.79068,-0.00056619
225.80064,-0.00056621
225.81068,-0.00056664
225.82113,-0.00056673
225.83067,-0.00056629
225.84068,-0.00056672
225.85229,-0.00056594
225.86063,-0.00056638
225.87068,-0.00056589
225.88078,-0.00056613
225.89064,-0.00056574
225.90069,-0.00056591
225.91063,-0.00056585
225.92069,-0.00056618
225.93082,-0.00056655
225.94068,-0.00056654
225.95068,-0.00056572
225.9615,-0.00056675
225.97067,-0.00056621
225.98064,-0.00056664
225.99155,-0.00056585
226.00063,-0.000566
226.01064,-0.00056596
226.02084,-0.00056641
226.03064,-0.00056587
226.04069,-0.00056669
226.05067,-0.00056572
226.06065,-0.00056651
226.07119,-0.00056636
226.08068,-0.00056632
226.09068,-0.00056602
226.10199,-0.00056643
226.11067,-0.00056594
226.12068,-0.0005667
226.13077,-0.00056639
226.14072,-0.00056614
226.15065,-0.00056587
226.16067,-0.00056616
226.17065,-0.00056609
226.18064,-0.00056635
226.19068,-0.000566
226.20064,-0.00056657
226.21141,-0.00056605
226.22072,-0.00056673
226.23069,-0.00056577
226.24152,-0.00056638
226.25068,-0.00056563
226.26068,-0.00056627
226.27089,-0.00056631
226.28064,-0.00056665
226.29065,-0.00056636
226.30063,-0.00056668
226.31069,-0.00056611
226.32114,-0.00056635
226.33068,-0.00056606
226.34064,-0.00056679
226.35228,-0.00056653
226.36067,-0.00056626
226.37068,-0.00056626
226.38083,-0.00056638
226.39064,-0.00056649
226.40065,-0.00056648
226.41063,-0.00056624
226.42069,-0.00056656
226.43087,-0.00056619
226.44068,-0.0005667
226.45068,-0.00056578
226.46139,-0.00056638
226.47067,-0.00056654
226.48068,-0.0005662
226.49156,-0.00056625
226.50067,-0.00056659
226.51064,-0.00056638
226.52088,-0.0005666
226.53064,-0.00056634
226.54069,-0.00056639
226.55067,-0.00056617
226.56069,-0.00056656
226.57124,-0.00056646
226.58064,-0.00056629
226.59068,-0.00056652
226.60228,-0.00056598
226.61063,-0.00056612
226.62064,-0.00056679
226.63077,-0.00056604
226.64068,-0.0005668
226.65069,-0.00056643
226.66063,-0.00056624
226.67065,-0.00056666
226.68085,-0.00056629
226.69068,-0.00056561
226.70068,-0.00056636
226.7114,-0.00056616
226.72063,-0.00056626
226.73064,-0.00056634
226.74153,-0.00056618
226.75067,-0.0005662
226.76068,-0.00056616
226.77089,-0.00056578
226.78064,-0.00056621
226.79069,-0.00056594
226.80067,-0.00056598
226.81069,-0.00056563
226.82115,-0.00056572
226.83068,-0.00056589
226.84068,-0.00056626
226.85229,-0.00056621
226.86067,-0.00056612
226.87068,-0.00056568
226.88082,-0.000566
226.89068,-0.00056631
226.90065,-0.00056637
226.91067,-0.00056606
226.92065,-0.0005663
226.9308,-0.00056577
226.94064,-0.0005664
226.95064,-0.00056608
226.96143,-0.00056638
226.97067,-0.00056621
226.98064,-0.00056626
226.99217,-0.00056637
227.00067,-0.00056675
227.01068,-0.00056612
227.02084,-0.00056612
227.03068,-0.00056585
227.04065,-0.00056638
227.05067,-0.00056628
227.06065,-0.00056638
227.0711,-0.00056614
227.08064,-0.00056604
227.09068,-0.00056639
227.102,-0.00056654
227.11067,-0.00056623
227.12068,-0.00056675
227.13082,-0.00056636
227.14064,-0.0005666
227.15069,-0.00056626
227.16067,-0.00056575
227.17065,-0.00056611
227.18087,-0.00056605
227.19068,-0.00056566
227.20068,-0.00056587
227.2114,-0.0005657
227.22067,-0.00056631
227.23068,-0.00056604
227.24147,-0.00056597
227.25063,-0.00056609
227.26065,-0.00056651
227.27088,-0.0005661
227.28069,-0.0005664
227.29064,-0.00056567
227.30064,-0.00056602
227.31068,-0.00056599
227.32114,-0.00056626
227.33067,-0.00056612
227.34068,-0.00056614
227.35219,-0.00056617
227.36067,-0.00056624
227.37064,-0.00056608
227.38083,-0.00056609
227.39068,-0.00056587
227.40069,-0.00056554
227.41063,-0.00056585
227.42069,-0.00056608
227.43087,-0.00056533
227.44068,-0.00056576
227.45068,-0.00056626
227.46141,-0.00056601
227.47067,-0.0005661
227.48064,-0.00056594
227.49155,-0.00056596
227.50068,-0.00056599
227.51065,-0.00056634
227.52083,-0.00056597
227.53069,-0.00056617
227.54064,-0.00056545
227.55068,-0.00056584
227.56064,-0.00056586
227.57114,-0.00056642
227.58067,-0.00056604
227.59068,-0.00056629
227.602,-0.0005663
227.61067,-0.00056604
227.62064,-0.00056568
227.63078,-0.00056603
227.64068,-0.00056676
227.65069,-0.00056585
227.66067,-0.0005664
227.67069,-0.00056658
227.68068,-0.00056606
227.69069,-0.00056649
227.70064,-0.00056585
227.71141,-0.00056638
227.72068,-0.00056571
227.73065,-0.00056644
227.74216,-0.00056613
227.75068,-0.00056614
227.76068,-0.0005661
227.77089,-0.00056641
227.78068,-0.00056634
227.79069,-0.00056611
227.80067,-0.00056636
227.81069,-0.00056621
227.82115,-0.00056586
227.83068,-0.00056614
227.84068,-0.00056604
227.85222,-0.00056623
227.86067,-0.00056621
227.87068,-0.00056591
227.88086,-0.00056614
227.89068,-0.00056634
227.90065,-0.00056614
227.91067,-0.00056624
227.92069,-0.00056567
227.93087,-0.00056634
227.94068,-0.00056611
227.95068,-0.00056623
227.96144,-0.00056554
227.97068,-0.00056635
227.98065,-0.00056597
227.99215,-0.00056637
228.00068,-0.00056626
228.01064,-0.00056667
228.02088,-0.00056626
228.03068,-0.00056695
228.04065,-0.00056626
228.05063,-0.00056594
228.06065,-0.0005662
228.07111,-0.00056598
228.08068,-0.00056599
228.09068,-0.00056612
228.102,-0.00056571
228.11068,-0.00056616
228.12065,-0.00056626
228.13077,-0.00056664
228.14069,-0.00056594
228.15064,-0.00056642
228.16064,-0.00056628
228.17068,-0.00056679
228.18089,-0.00056615
228.19067,-0.00056648
228.20068,-0.0005666
228.21142,-0.00056614
228.22067,-0.0005662
228.23069,-0.00056659
228.24152,-0.00056612
228.25065,-0.00056615
228.26064,-0.00056606
228.27089,-0.00056658
228.28068,-0.00056627
228.29065,-0.00056658
228.30067,-0.00056642
228.31069,-0.00056634
228.3211,-0.000566
228.33068,-0.00056643
228.34068,-0.00056626
228.35206,-0.00056615
228.36068,-0.00056571
228.37065,-0.00056637
228.38077,-0.00056656
228.39064,-0.00056629
228.40068,-0.00056619
228.41068,-0.00056641
228.42068,-0.00056621
228.43092,-0.00056615
228.44067,-0.00056597
228.45068,-0.00056613
228.46166,-0.00056609
228.47067,-0.00056632
228.48069,-0.00056631
228.49155,-0.00056647
228.50068,-0.00056592
228.51064,-0.00056648
228.52089,-0.00056567
228.53068,-0.00056631
228.54069,-0.00056592
228.55063,-0.00056621
228.56069,-0.00056579
228.57118,-0.00056661
228.58068,-0.00056587
228.59064,-0.0005665
228.60198,-0.00056622
228.61067,-0.00056668
228.62069,-0.0005657
228.63077,-0.00056606
228.64069,-0.00056563
228.65068,-0.00056596
228.66068,-0.00056511
228.67068,-0.00056581
228.68069,-0.00056534
228.69063,-0.00056602
228.70069,-0.00056497
228.71163,-0.00056629
228.72064,-0.00056521
228.73064,-0.00056608
228.74221,-0.0005654
228.75068,-0.0005659
228.76065,-0.00056573
228.77088,-0.00056642
228.78064,-0.00056611
228.79064,-0.00056636
228.80068,-0.00056565
228.81064,-0.00056604
228.82115,-0.00056607
228.83063,-0.00056636
228.84068,-0.00056587
228.85228,-0.00056639
228.86067,-0.00056573
228.87068,-0.00056644
228.88082,-0.00056582
228.89068,-0.00056626
228.90069,-0.00056584
228.91067,-0.00056651
228.92069,-0.00056621
228.93091,-0.00056637
228.94068,-0.00056596
228.95068,-0.00056662
228.9615,-0.00056584
228.97063,-0.00056639
228.98069,-0.00056602
228.99215,-0.00056661
229.00069,-0.00056629
229.01068,-0.00056704
229.02088,-0.00056616
229.03068,-0.00056665
229.04069,-0.00056655
229.05067,-0.00056656
229.06069,-0.00056606
229.0709,-0.00056674
229.08069,-0.00056614
229.09068,-0.0005663
229.10203,-0.00056592
229.11068,-0.00056599
229.12069,-0.00056609
229.13072,-0.00056642
229.14064,-0.00056587
229.15068,-0.00056646
229.16067,-0.00056658
229.17069,-0.00056639
229.18092,-0.0005663
229.19067,-0.0005667
229.20065,-0.0005666
229.21164,-0.00056704
229.22068,-0.00056592
229.23069,-0.00056634
229.24217,-0.00056615
229.25067,-0.00056663
229.26069,-0.00056579
229.27089,-0.00056676
229.28069,-0.00056634
229.29068,-0.00056641
229.30064,-0.00056572
229.31064,-0.00056643
229.32111,-0.00056615
229.33067,-0.00056663
229.34069,-0.00056616
229.35228,-0.00056625
229.36068,-0.0005657
229.37068,-0.00056663
229.38078,-0.00056626
229.39068,-0.00056648
229.40068,-0.00056594
229.41064,-0.00056633
229.42064,-0.00056607
229.43074,-0.00056669
229.44067,-0.00056641
229.45069,-0.00056657
229.46141,-0.00056633
229.47068,-0.00056684
229.48064,-0.00056507
229.4922,-0.00056653
229.50064,-0.00056613
229.51069,-0.00056676
229.52088,-0.00056614
229.53068,-0.00056654
229.54069,-0.00056651
229.55064,-0.0005666
229.56069,-0.00056604
229.57114,-0.00056627
229.58063,-0.00056599
229.59064,-0.00056648
229.6023,-0.00056628
229.61064,-0.00056635
229.62068,-0.00056609
229.63086,-0.00056611
229.64065,-0.00056577
229.65069,-0.00056653
229.66063,-0.00056565
229.67069,-0.00056633
229.68087,-0.00056571
229.69067,-0.00056651
229.70069,-0.0005654
229.71166,-0.00056641
229.72068,-0.00056604
229.73068,-0.00056631
229.74221,-0.00056577
229.75064,-0.00056656
229.76064,-0.00056559
229.77085,-0.00056639
229.78065,-0.00056559
229.79069,-0.00056575
229.80067,-0.00056563
229.81069,-0.00056663
229.8211,-0.00056573
229.83064,-0.00056573
229.84064,-0.00056481
229.85225,-0.00056587
229.86068,-0.00056591
229.87068,-0.00056614
229.88082,-0.00056548
229.89069,-0.00056617
229.90068,-0.00056549
229.91064,-0.00056621
229.92068,-0.00056588
229.93091,-0.00056641
229.94067,-0.00056621
229.95069,-0.0005668
229.9617,-0.00056605
229.97069,-0.00056655
229.98064,-0.00056609
229.99148,-0.00056627
230.00069,-0.00056619
230.01064,-0.00056622
230.0209,-0.00056597
230.03073,-0.00056614
230.04069,-0.00056582
230.05067,-0.00056606
230.06069,-0.00056586
230.0711,-0.00056581
230.0807,-0.00056531
230.09064,-0.0005664
230.10223,-0.00056639
230.11064,-0.00056675
230.12064,-0.00056607
230.13086,-0.00056699
230.14069,-0.00056588
230.15065,-0.00056633
230.16067,-0.00056599
230.17065,-0.00056647
230.18092,-0.00056614
230.19063,-0.00056655
230.20065,-0.00056594
230.2117,-0.00056663
230.22064,-0.00056642
230.23064,-0.00056653
230.24222,-0.00056617
230.25064,-0.0005665
230.26068,-0.00056656
230.27085,-0.00056657
230.28069,-0.00056594
230.29065,-0.00056653
230.30067,-0.00056606
230.31065,-0.00056597
230.3211,-0.00056581
230.33064,-0.00056652
230.34064,-0.0005661
230.35204,-0.00056661
230.36065,-0.00056643
230.37068,-0.00056658
230.38086,-0.00056596
230.39065,-0.00056639
230.40069,-0.00056592
230.41063,-0.00056662
230.42065,-0.00056633
230.4308,-0.00056643
230.44068,-0.0005662
230.45064,-0.00056658
230.46137,-0.0005661
230.47065,-0.00056635
230.48065,-0.00056634
230.49148,-0.0005664
230.50069,-0.00056617
230.51068,-0.00056637
230.52086,-0.00056587
230.53069,-0.00056614
230.54065,-0.00056646
230.55067,-0.00056662
230.56065,-0.00056636
230.57109,-0.00056664
230.58068,-0.00056663
230.59068,-0.00056689
230.60226,-0.00056682
230.61068,-0.00056638
230.62068,-0.00056572
230.63086,-0.00056638
230.64069,-0.00056589
230.65069,-0.00056617
230.66067,-0.00056643
230.67065,-0.00056638
230.68087,-0.00056594
230.69064,-0.00056626
230.70068,-0.00056638
230.71145,-0.00056605
230.72068,-0.00056598
230.73068,-0.00056643
230.74222,-0.00056673
230.75069,-0.00056628
230.76068,-0.00056621
230.77085,-0.00056666
230.78069,-0.00056594
230.79065,-0.00056636
230.80063,-0.00056636
230.81065,-0.00056685
230.82115,-0.00056666
230.83068,-0.00056636
230.84068,-0.0005662
230.85225,-0.00056636
230.86068,-0.00056655
230.87068,-0.00056666
230.88085,-0.0005665
230.89069,-0.00056661
230.90065,-0.0005665
230.91067,-0.00056633
230.92069,-0.0005666
230.93084,-0.00056678
230.94063,-0.0005667
230.95069,-0.0005667
230.96165,-0.00056661
230.97067,-0.00056671
230.98069,-0.00056669
230.9922,-0.00056663
231.00068,-0.00056675
231.01065,-0.00056686
231.02087,-0.00056657
231.03064,-0.00056643
231.04065,-0.00056631
231.05067,-0.00056613
231.06069,-0.00056635
231.07118,-0.00056622
231.08064,-0.00056654
231.09068,-0.00056655
231.10226,-0.0005668
231.11068,-0.00056602
231.12064,-0.00056667
231.13082,-0.00056651
231.14068,-0.00056633
231.15069,-0.00056634
231.16067,-0.00056624
231.17064,-0.00056661
231.18081,-0.00056663
231.19067,-0.00056638
231.20068,-0.0005662
231.21163,-0.00056597
231.22064,-0.00056627
231.23068,-0.00056622
231.24221,-0.00056646
231.25069,-0.00056652
231.26065,-0.00056666
231.27087,-0.00056637
231.28069,-0.00056661
231.29065,-0.00056637
231.30067,-0.00056651
231.31065,-0.00056636
231.32117,-0.00056642
231.33068,-0.00056649
231.34068,-0.00056676
231.35229,-0.00056637
231.36068,-0.00056655
231.37068,-0.00056614
231.38086,-0.00056631
231.39069,-0.00056609
231.40068,-0.00056636
231.41064,-0.00056641
231.42068,-0.0005665
231.43065,-0.00056616
231.44064,-0.00056588
231.45064,-0.0005663
231.46141,-0.00056661
231.47068,-0.00056688
231.48068,-0.00056677
231.4922,-0.00056664
231.50068,-0.00056666
231.51068,-0.00056592
231.52089,-0.00056664
231.53064,-0.00056675
231.54069,-0.00056695
231.55067,-0.00056648
231.56065,-0.00056621
231.57107,-0.00056641
231.58069,-0.00056679
231.59068,-0.00056647
231.60227,-0.0005667
231.61064,-0.00056621
231.62068,-0.00056641
231.63086,-0.00056628
231.64068,-0.00056619
231.65064,-0.00056608
231.66067,-0.0005663
231.67069,-0.00056609
231.68077,-0.00056677
231.69068,-0.00056624
231.70064,-0.00056631
231.71145,-0.00056653
231.72064,-0.00056643
231.73068,-0.00056605
231.74222,-0.00056685
231.75065,-0.000566
231.76065,-0.00056673
231.77084,-0.00056634
231.78069,-0.00056666
231.79065,-0.00056601
231.80067,-0.00056646
