Setup title,"I/V-t Sampling_500s_dark_3V"
458.18064,2.0615E-05
458.19068,2.0656E-05
458.20068,2.0592E-05
458.21107,2.0765E-05
458.22068,2.0737E-05
458.23064,2.0733E-05
458.24224,2.074E-05
458.25068,2.0746E-05
458.26068,2.0711E-05
458.27087,2.0702E-05
458.28068,2.0706E-05
458.29069,2.084E-05
458.30063,2.0725E-05
458.31068,2.0715E-05
458.32091,2.0666E-05
458.33067,2.0715E-05
458.34064,2.0779E-05
458.3518,2.0864E-05
458.36068,2.0749E-05
458.37064,2.0721E-05
458.38077,2.0692E-05
458.39068,2.0687E-05
458.40068,2.0745E-05
458.41084,2.0749E-05
458.42068,2.0675E-05
458.43064,2.0765E-05
458.44063,2.0708E-05
458.45068,2.0805E-05
458.46126,2.076E-05
458.47067,2.0716E-05
458.48064,2.0725E-05
458.49198,2.0682E-05
458.50068,2.0634E-05
458.51068,2.0708E-05
458.5208,2.0686E-05
458.53064,2.0721E-05
458.54064,2.0736E-05
458.55068,2.0774E-05
458.56064,2.0789E-05
458.57075,2.0729E-05
458.58063,2.0749E-05
458.59068,2.0694E-05
458.60176,2.0686E-05
458.61063,2.0681E-05
458.62064,2.0673E-05
458.63077,2.069E-05
458.64068,2.068E-05
458.65068,2.0772E-05
458.66079,2.0705E-05
458.67068,2.0822E-05
458.68064,2.0805E-05
458.69067,2.0727E-05
458.70068,2.0788E-05
458.71102,2.0737E-05
458.72064,2.0788E-05
458.73068,2.071E-05
458.74227,2.0667E-05
458.75064,2.0648E-05
458.76068,2.0711E-05
458.77089,2.0722E-05
458.78064,2.0678E-05
458.79068,2.0721E-05
458.80067,2.0719E-05
458.81069,2.0684E-05
458.82092,2.072E-05
458.83068,2.0729E-05
458.84064,2.0807E-05
458.85179,2.0732E-05
458.86063,2.0653E-05
458.87068,2.0713E-05
458.88155,2.0697E-05
458.89064,2.0709E-05
458.90068,2.0745E-05
458.9108,2.0804E-05
458.92068,2.0834E-05
458.93065,2.077E-05
458.94063,2.0785E-05
458.95068,2.0759E-05
458.96105,2.0788E-05
458.97067,2.076E-05
458.98079,2.0788E-05
458.99203,2.0809E-05
459.00068,2.0785E-05
459.01063,2.0756E-05
459.02092,2.0762E-05
459.03066,2.0716E-05
459.04069,2.0771E-05
459.05063,2.0826E-05
459.06065,2.0771E-05
459.07086,2.0787E-05
459.08068,2.0787E-05
459.09068,2.081E-05
459.10179,2.0789E-05
459.11067,2.0818E-05
459.12068,2.0819E-05
459.1316,2.0827E-05
459.14064,2.0819E-05
459.15064,2.0759E-05
459.1608,2.0714E-05
459.17067,2.0713E-05
459.18069,2.0685E-05
459.19063,2.0778E-05
459.20063,2.0745E-05
459.21107,2.0736E-05
459.22067,2.0778E-05
459.23069,2.0741E-05
459.24228,2.0727E-05
459.25064,2.0774E-05
459.26067,2.0705E-05
459.27091,2.0747E-05
459.28067,2.0725E-05
459.29069,2.0785E-05
459.30067,2.0734E-05
459.31069,2.072E-05
459.32091,2.0684E-05
459.33068,2.0692E-05
459.34068,2.0707E-05
459.35149,2.08E-05
459.36067,2.0823E-05
459.37067,2.0653E-05
459.38067,2.07E-05
459.39067,2.0667E-05
459.40067,2.0648E-05
459.41067,2.0695E-05
459.42067,2.0674E-05
459.43067,2.0664E-05
459.44064,2.068E-05
459.45068,2.0612E-05
459.46133,2.0681E-05
459.47067,2.0667E-05
459.48068,2.0714E-05
459.49203,2.0714E-05
459.50063,2.0698E-05
459.51063,2.0739E-05
459.52085,2.0815E-05
459.53063,2.0718E-05
459.54069,2.0709E-05
459.55067,2.0822E-05
459.56069,2.0753E-05
459.5708,2.0831E-05
459.58068,2.0762E-05
459.59068,2.0684E-05
459.6018,2.0761E-05
459.61063,2.0703E-05
459.62069,2.0732E-05
459.63155,2.0703E-05
459.64068,2.0743E-05
459.65068,2.0727E-05
459.66085,2.0736E-05
459.67069,2.0722E-05
459.68069,2.0722E-05
459.69069,2.0722E-05
459.70065,2.0719E-05
459.71127,2.0715E-05
459.72063,2.0638E-05
459.73064,2.0798E-05
459.74231,2.0818E-05
459.75068,2.0739E-05
459.76064,2.0844E-05
459.77088,2.0818E-05
459.78064,2.0836E-05
459.79068,2.0841E-05
459.80068,2.0756E-05
459.81069,2.0739E-05
459.8208,2.0767E-05
459.83064,2.0693E-05
459.84068,2.0709E-05
459.85179,2.0716E-05
459.86068,2.0632E-05
459.87064,2.0687E-05
459.88159,2.0763E-05
459.89064,2.0726E-05
459.90068,2.069E-05
459.91085,2.071E-05
459.92072,2.0729E-05
459.93069,2.0718E-05
459.94067,2.0705E-05
459.95069,2.0752E-05
459.96107,2.0653E-05
459.97069,2.0694E-05
459.98069,2.0745E-05
459.99229,2.0721E-05
460.00068,2.0706E-05
460.01064,2.0864E-05
460.02096,2.0756E-05
460.03063,2.0856E-05
460.04069,2.0809E-05
460.05063,2.0809E-05
460.06069,2.0777E-05
460.07092,2.0651E-05
460.08068,2.0663E-05
460.09064,2.0734E-05
460.1018,2.0688E-05
460.11063,2.0757E-05
460.12068,2.0789E-05
460.13158,2.0753E-05
460.14067,2.0752E-05
460.15064,2.0722E-05
460.16079,2.0789E-05
460.17068,2.073E-05
460.18068,2.0744E-05
460.19063,2.0772E-05
460.20064,2.0723E-05
460.211,2.0737E-05
460.22064,2.0722E-05
460.23068,2.0634E-05
460.24206,2.0734E-05
460.25068,2.0779E-05
460.26068,2.0726E-05
460.27087,2.0694E-05
460.28068,2.0823E-05
460.29068,2.073E-05
460.30067,2.081E-05
460.31068,2.0725E-05
460.32086,2.0741E-05
460.33067,2.0753E-05
460.34064,2.0723E-05
460.35179,2.0782E-05
460.36067,2.0721E-05
460.37064,2.072E-05
460.38158,2.0782E-05
460.39067,2.0768E-05
460.40068,2.0759E-05
460.41084,2.0749E-05
460.42068,2.0673E-05
460.43064,2.0675E-05
460.44068,2.0658E-05
460.45068,2.0671E-05
460.46122,2.0818E-05
460.47064,2.0781E-05
460.48085,2.063E-05
460.49205,2.0671E-05
460.50067,2.0679E-05
460.51064,2.069E-05
460.52084,2.0698E-05
460.53068,2.079E-05
460.54068,2.07E-05
460.55067,2.0697E-05
460.56068,2.0605E-05
460.57085,2.0744E-05
460.58067,2.071E-05
460.59064,2.0657E-05
460.60179,2.0697E-05
460.61067,2.0674E-05
460.62068,2.0806E-05
460.63158,2.078E-05
460.64068,2.0722E-05
460.65064,2.0757E-05
460.66084,2.0743E-05
460.67068,2.0756E-05
460.68068,2.0746E-05
460.69067,2.0818E-05
460.70064,2.0763E-05
460.71101,2.0708E-05
460.72064,2.0686E-05
460.73068,2.072E-05
460.74196,2.0797E-05
460.75064,2.08E-05
460.76068,2.0812E-05
460.77089,2.0756E-05
460.78068,2.0747E-05
460.79064,2.0787E-05
460.80067,2.0641E-05
460.81068,2.058E-05
460.82092,2.0618E-05
460.83067,2.0627E-05
460.84068,2.0665E-05
460.85186,2.0596E-05
460.86068,2.0622E-05
460.87068,2.0688E-05
460.88072,2.0747E-05
460.89068,2.0737E-05
460.9009,2.0762E-05
460.91082,2.0737E-05
460.92068,2.0736E-05
460.93068,2.0774E-05
460.94063,2.0888E-05
460.95064,2.0803E-05
460.96099,2.076E-05
460.97064,2.0711E-05
460.98064,2.0734E-05
460.99199,2.0697E-05
461.00068,2.0788E-05
461.01064,2.079E-05
461.02079,2.0777E-05
461.03068,2.0853E-05
461.04068,2.0815E-05
461.05067,2.086E-05
461.06064,2.0706E-05
461.07085,2.0693E-05
461.08064,2.0766E-05
461.09068,2.0719E-05
461.10178,2.0766E-05
461.11064,2.0768E-05
461.12068,2.0737E-05
461.13159,2.0745E-05
461.14064,2.073E-05
461.15069,2.0801E-05
461.16079,2.0704E-05
461.17068,2.1023E-05
461.18083,2.0755E-05
461.19067,2.0724E-05
461.20064,2.0809E-05
461.21125,2.0722E-05
461.22067,2.0753E-05
461.2309,2.0645E-05
461.24224,2.0782E-05
461.25064,2.0747E-05
461.26068,2.0803E-05
461.2709,2.0781E-05
461.28064,2.0744E-05
461.29064,2.0728E-05
461.30064,2.0711E-05
461.31068,2.0798E-05
461.32076,2.0774E-05
461.33067,2.0702E-05
461.34064,2.0716E-05
461.35177,2.0637E-05
461.36067,2.0673E-05
461.37068,2.0653E-05
461.3816,2.0749E-05
461.39068,2.0804E-05
461.40064,2.0842E-05
461.41079,2.0785E-05
461.42068,2.0799E-05
461.43064,2.0873E-05
461.44068,2.0767E-05
461.45064,2.0826E-05
461.46101,2.0801E-05
461.47064,2.0797E-05
461.48064,2.0778E-05
461.49192,2.0729E-05
461.50068,2.0725E-05
461.51068,2.0683E-05
461.52089,2.0722E-05
461.53064,2.0711E-05
461.54068,2.0711E-05
461.55068,2.0723E-05
461.56068,2.0777E-05
461.57091,2.0742E-05
461.58063,2.0667E-05
461.59068,2.0634E-05
461.60187,2.0612E-05
461.61067,2.0638E-05
461.62068,2.068E-05
461.63077,2.0711E-05
461.64068,2.0661E-05
461.65064,2.0727E-05
461.66082,2.072E-05
461.67068,2.0732E-05
461.68068,2.0756E-05
461.69063,2.0632E-05
461.70068,2.0681E-05
461.71127,2.062E-05
461.72067,2.061E-05
461.73064,2.0612E-05
461.74203,2.0644E-05
461.75068,2.0639E-05
461.76064,2.06E-05
461.77083,2.0752E-05
461.78068,2.0712E-05
461.79068,2.0749E-05
461.80068,2.0612E-05
461.81068,2.0774E-05
461.82083,2.0714E-05
461.83067,2.0736E-05
461.84068,2.0681E-05
461.8518,2.075E-05
461.86067,2.0627E-05
461.87064,2.0679E-05
461.88081,2.0642E-05
461.89068,2.0728E-05
461.90064,2.0684E-05
461.91084,2.0734E-05
461.92068,2.0686E-05
461.93069,2.0714E-05
461.94063,2.0666E-05
461.95068,2.0805E-05
461.96122,2.076E-05
461.97067,2.0733E-05
461.98064,2.0732E-05
461.99199,2.075E-05
462.00068,2.0799E-05
462.01064,2.0666E-05
462.02083,2.0716E-05
462.03068,2.0728E-05
462.04068,2.0695E-05
462.05068,2.0711E-05
462.06068,2.0684E-05
462.07091,2.0719E-05
462.08067,2.0742E-05
462.09064,2.0755E-05
462.10176,2.066E-05
462.11068,2.0737E-05
462.12068,2.0777E-05
462.13158,2.0772E-05
462.14068,2.0797E-05
462.15065,2.0715E-05
462.16083,2.0682E-05
462.17064,2.0684E-05
462.18068,2.0705E-05
462.19063,2.0711E-05
462.20069,2.0691E-05
462.21104,2.0733E-05
462.22068,2.0745E-05
462.23093,2.0747E-05
462.24216,2.0735E-05
462.25068,2.0796E-05
462.26064,2.0699E-05
462.27087,2.0695E-05
462.28064,2.0639E-05
462.29069,2.0715E-05
462.30063,2.0761E-05
462.31069,2.0681E-05
462.3209,2.0738E-05
462.33067,2.0647E-05
462.34068,2.0666E-05
462.35176,2.0703E-05
462.36063,2.0736E-05
462.37064,2.0754E-05
462.38154,2.0618E-05
462.39068,2.0647E-05
462.40069,2.0694E-05
462.41083,2.0642E-05
462.42068,2.0732E-05
462.43065,2.0658E-05
462.44067,2.0684E-05
462.45068,2.0821E-05
462.46131,2.0736E-05
462.47063,2.0744E-05
462.48068,2.078E-05
462.49203,2.0764E-05
462.50064,2.0772E-05
462.51068,2.0719E-05
462.52079,2.0804E-05
462.53064,2.0789E-05
462.54064,2.0695E-05
462.55068,2.0655E-05
462.56064,2.0626E-05
462.57084,2.0736E-05
462.58067,2.0673E-05
462.59064,2.0662E-05
462.60179,2.0707E-05
462.61063,2.0744E-05
462.62064,2.0612E-05
462.6316,2.0602E-05
462.64068,2.0687E-05
462.65069,2.0738E-05
462.66078,2.0653E-05
462.67068,2.0643E-05
462.68069,2.0655E-05
462.69067,2.0658E-05
462.70068,2.0672E-05
462.7112,2.0673E-05
462.72067,2.0668E-05
462.73093,2.0723E-05
462.74199,2.0655E-05
462.75068,2.0752E-05
462.76069,2.0711E-05
462.77089,2.0722E-05
462.78064,2.0728E-05
462.79064,2.0757E-05
462.80064,2.0758E-05
462.81064,2.0723E-05
462.82092,2.0646E-05
462.83067,2.0678E-05
462.84068,2.0706E-05
462.85179,2.0649E-05
462.86063,2.0756E-05
462.87069,2.0644E-05
462.88158,2.0647E-05
462.89064,2.0716E-05
462.90064,2.0715E-05
462.91079,2.067E-05
462.92064,2.0614E-05
462.93068,2.0751E-05
462.94067,2.0768E-05
462.95064,2.0671E-05
462.96104,2.0714E-05
462.97068,2.0695E-05
462.98064,2.0739E-05
462.99225,2.0763E-05
463.00068,2.0692E-05
463.01064,2.0686E-05
463.0209,2.0595E-05
463.03068,2.0621E-05
463.04064,2.0596E-05
463.05063,2.059E-05
463.06064,2.0581E-05
463.07082,2.0607E-05
463.08067,2.0618E-05
463.09064,2.0622E-05
463.10181,2.0609E-05
463.11068,2.0581E-05
463.12069,2.0591E-05
463.13153,2.0638E-05
463.14064,2.0637E-05
463.15064,2.0737E-05
463.16082,2.0708E-05
463.17064,2.0693E-05
463.18068,2.0637E-05
463.19063,2.0699E-05
463.20068,2.0654E-05
463.2113,2.0708E-05
463.22067,2.0659E-05
463.23068,2.0616E-05
463.24201,2.0615E-05
463.25064,2.0722E-05
463.26064,2.0651E-05
463.27085,2.058E-05
463.28068,2.0606E-05
463.29068,2.0608E-05
463.30068,2.0526E-05
463.31068,2.0519E-05
463.32092,2.06E-05
463.33067,2.0552E-05
463.34064,2.0584E-05
463.35175,2.0523E-05
463.36067,2.0477E-05
463.37068,2.0496E-05
463.38159,2.0517E-05
463.39064,2.0462E-05
463.40069,2.0496E-05
463.41083,2.0511E-05
463.42064,2.0571E-05
463.43064,2.0557E-05
463.44068,2.0538E-05
463.45064,2.0492E-05
463.46124,2.0509E-05
463.47068,2.0582E-05
463.48093,2.0632E-05
463.49203,2.0558E-05
463.50067,2.0664E-05
463.51068,2.0655E-05
463.52086,2.0615E-05
463.53069,2.0519E-05
463.54068,2.0547E-05
463.55063,2.0677E-05
463.56064,2.0608E-05
463.57087,2.0623E-05
463.58067,2.0638E-05
463.59068,2.0653E-05
463.60181,2.0681E-05
463.61067,2.0604E-05
463.62068,2.0608E-05
463.63158,2.055E-05
463.64064,2.0664E-05
463.65068,2.0567E-05
463.66079,2.0691E-05
463.67068,2.0671E-05
463.68069,2.0592E-05
463.69067,2.067E-05
463.70068,2.0645E-05
463.71103,2.0705E-05
463.72068,2.0579E-05
463.73068,2.0596E-05
463.74067,2.0564E-05
463.75067,2.0604E-05
463.76063,2.0588E-05
463.77063,2.0587E-05
463.78067,2.0752E-05
463.79063,2.0629E-05
463.80068,2.0753E-05
463.81064,2.0722E-05
463.82068,2.0798E-05
463.83064,2.0787E-05
463.84068,2.073E-05
463.85172,2.07E-05
463.86064,2.0707E-05
463.87069,2.0663E-05
463.88158,2.075E-05
463.89064,2.0736E-05
463.90068,2.0604E-05
463.9108,2.0692E-05
463.92064,2.0688E-05
463.93064,2.0644E-05
463.94063,2.0707E-05
463.95068,2.0628E-05
463.96126,2.0637E-05
463.97068,2.061E-05
463.98064,2.0721E-05
463.99197,2.0695E-05
464.00068,2.0657E-05
464.01068,2.0614E-05
464.02084,2.0634E-05
464.03064,2.0689E-05
464.04064,2.0604E-05
464.05068,2.0692E-05
464.06064,2.0705E-05
464.07087,2.0586E-05
464.08068,2.0641E-05
464.09068,2.0635E-05
464.1018,2.0604E-05
464.11064,2.0623E-05
464.12068,2.0529E-05
464.13153,2.0556E-05
464.14064,2.0528E-05
464.15064,2.063E-05
464.16084,2.0542E-05
464.17064,2.0561E-05
464.18068,2.0525E-05
464.19063,2.042E-05
464.20068,2.0645E-05
464.21102,2.0518E-05
464.22068,2.0566E-05
464.23064,2.0626E-05
464.24199,2.0621E-05
464.25064,2.0595E-05
464.26064,2.0621E-05
464.27085,2.0509E-05
464.28068,2.0409E-05
464.29068,2.0574E-05
464.30063,2.0621E-05
464.31068,2.0571E-05
464.32087,2.0539E-05
464.33063,2.0569E-05
464.34068,2.061E-05
464.3518,2.0662E-05
464.36067,2.0665E-05
464.37068,2.0691E-05
464.38153,2.0675E-05
464.39068,2.06E-05
464.40068,2.0635E-05
464.41079,2.0615E-05
464.42068,2.0649E-05
464.43068,2.0607E-05
464.44063,2.0554E-05
464.45069,2.0588E-05
464.46102,2.0571E-05
464.47068,2.0622E-05
464.48068,2.0572E-05
464.49225,2.0643E-05
464.50068,2.0642E-05
464.51064,2.0661E-05
464.52082,2.0673E-05
464.53072,2.0659E-05
464.54068,2.0627E-05
464.55064,2.0639E-05
464.56064,2.0599E-05
464.57067,2.0585E-05
464.58068,2.0656E-05
464.59064,2.0651E-05
464.60178,2.0649E-05
464.61068,2.0623E-05
464.62064,2.0649E-05
464.63151,2.064E-05
464.64068,2.0663E-05
464.65068,2.0759E-05
464.66081,2.0618E-05
464.67067,2.079E-05
464.68068,2.0726E-05
464.69067,2.0701E-05
464.70068,2.0759E-05
464.71104,2.0799E-05
464.72068,2.0714E-05
464.73068,2.0744E-05
464.74195,2.0718E-05
464.75064,2.0711E-05
464.76064,2.072E-05
464.77082,2.0754E-05
464.78068,2.0686E-05
464.79064,2.0714E-05
464.80068,2.07E-05
464.81068,2.0743E-05
464.82091,2.0726E-05
464.83064,2.0727E-05
464.84064,2.0694E-05
464.85181,2.072E-05
464.86068,2.0645E-05
464.87064,2.0663E-05
464.88155,2.0716E-05
464.89068,2.0662E-05
464.90064,2.0662E-05
464.91083,2.0641E-05
464.92068,2.0709E-05
464.93064,2.0643E-05
464.94063,2.0681E-05
464.95068,2.0775E-05
464.96097,2.079E-05
464.97068,2.0797E-05
464.98068,2.0769E-05
464.99195,2.0668E-05
465.00068,2.0733E-05
465.01068,2.0711E-05
465.02086,2.07E-05
465.03068,2.073E-05
465.04068,2.0694E-05
465.05063,2.0693E-05
465.06068,2.0743E-05
465.0709,2.0798E-05
465.08067,2.0619E-05
465.09068,2.073E-05
465.10182,2.0688E-05
465.11068,2.0749E-05
465.12068,2.0721E-05
465.13158,2.0704E-05
465.14064,2.0751E-05
465.15064,2.0772E-05
465.1608,2.071E-05
465.17068,2.0839E-05
465.18068,2.0789E-05
465.19063,2.0726E-05
465.20068,2.0641E-05
465.21105,2.0675E-05
465.22064,2.068E-05
465.23064,2.0757E-05
465.24192,2.0719E-05
465.25068,2.0686E-05
465.26068,2.0755E-05
465.2709,2.0804E-05
465.28071,2.0704E-05
465.29064,2.081E-05
465.30064,2.0788E-05
465.31068,2.0761E-05
465.32064,2.0734E-05
465.33064,2.0752E-05
465.34068,2.0776E-05
465.35177,2.0678E-05
465.36068,2.0697E-05
465.37068,2.0687E-05
465.38153,2.0625E-05
465.39068,2.0662E-05
465.40068,2.0593E-05
465.4108,2.0595E-05
465.42068,2.062E-05
465.43068,2.0592E-05
465.44067,2.0636E-05
465.45069,2.0574E-05
465.46103,2.0587E-05
465.47064,2.066E-05
465.48064,2.0613E-05
465.49202,2.0472E-05
465.50064,2.0595E-05
465.51068,2.0821E-05
465.52084,2.0695E-05
465.53068,2.0645E-05
465.54068,2.0798E-05
465.55068,2.0697E-05
465.56068,2.0672E-05
465.57063,2.0588E-05
465.58068,2.0602E-05
465.59064,2.0547E-05
465.60154,2.0515E-05
465.61068,2.0615E-05
465.62068,2.0522E-05
465.63156,2.0508E-05
465.64068,2.0566E-05
465.65068,2.0626E-05
465.66083,2.0634E-05
465.67072,2.0656E-05
465.68068,2.0564E-05
465.69067,2.0497E-05
465.70068,2.0572E-05
465.71101,2.0677E-05
465.72064,2.0578E-05
465.73064,2.0585E-05
465.74228,2.0673E-05
465.75068,2.0673E-05
465.76068,2.0695E-05
465.77085,2.0673E-05
465.78068,2.0741E-05
465.79068,2.0672E-05
465.80067,2.0589E-05
465.81068,2.0554E-05
465.82079,2.0666E-05
465.83063,2.0582E-05
465.84064,2.0714E-05
465.85181,2.0675E-05
465.86063,2.0718E-05
465.87068,2.0717E-05
465.88151,2.0785E-05
465.89068,2.076E-05
465.90064,2.0757E-05
465.91088,2.075E-05
465.92068,2.0809E-05
465.93068,2.0796E-05
465.94067,2.0786E-05
465.95068,2.0752E-05
465.96105,2.0765E-05
465.97068,2.0737E-05
465.98068,2.0663E-05
465.99196,2.0664E-05
466.00068,2.0673E-05
466.01064,2.0679E-05
466.02082,2.0738E-05
466.03068,2.0656E-05
466.04064,2.0771E-05
466.05067,2.0722E-05
466.06068,2.0675E-05
466.07088,2.0649E-05
466.08063,2.0747E-05
466.09064,2.0755E-05
466.10172,2.0752E-05
466.11068,2.0697E-05
466.12064,2.07E-05
466.13157,2.0714E-05
466.14064,2.0685E-05
466.15068,2.0672E-05
466.1608,2.0688E-05
466.17064,2.0655E-05
466.18064,2.0578E-05
466.19067,2.0664E-05
466.20068,2.0558E-05
466.21125,2.062E-05
466.22067,2.0573E-05
466.23068,2.0689E-05
466.24196,2.0565E-05
466.25068,2.0739E-05
466.26064,2.0558E-05
466.27086,2.0659E-05
466.28064,2.0599E-05
466.29068,2.0596E-05
466.30064,2.0541E-05
466.31068,2.0617E-05
466.32075,2.0619E-05
466.33068,2.0618E-05
466.34068,2.0625E-05
466.35177,2.0584E-05
466.36068,2.0645E-05
466.37064,2.0583E-05
466.38153,2.0553E-05
466.39068,2.0621E-05
466.40068,2.0563E-05
466.41079,2.0609E-05
466.42068,2.0617E-05
466.43068,2.0615E-05
466.44067,2.0595E-05
466.45064,2.0541E-05
466.46103,2.0653E-05
466.47068,2.0634E-05
466.48064,2.0726E-05
466.49199,2.0538E-05
466.50068,2.0567E-05
466.51068,2.0615E-05
466.52084,2.0581E-05
466.53064,2.0568E-05
466.54068,2.0558E-05
466.55063,2.0433E-05
466.56064,2.0462E-05
466.57087,2.0504E-05
466.58068,2.052E-05
466.59068,2.054E-05
466.60182,2.0552E-05
466.61064,2.0536E-05
466.62064,2.0514E-05
466.63158,2.0548E-05
466.64068,2.0504E-05
466.65068,2.0553E-05
466.66081,2.054E-05
466.67068,2.0508E-05
466.68064,2.0583E-05
466.69067,2.0545E-05
466.70064,2.0499E-05
466.7112,2.0546E-05
466.72063,2.0576E-05
466.73064,2.0555E-05
466.74197,2.055E-05
466.75067,2.0504E-05
466.76064,2.0529E-05
466.77078,2.0544E-05
466.78068,2.0558E-05
466.79068,2.0546E-05
466.80068,2.0493E-05
466.81068,2.0461E-05
466.82087,2.0455E-05
466.83067,2.053E-05
466.84068,2.0514E-05
466.85175,2.0448E-05
466.86063,2.0514E-05
466.87064,2.0659E-05
466.88157,2.0587E-05
466.89064,2.0468E-05
466.90069,2.0607E-05
466.9108,2.0612E-05
466.92064,2.0665E-05
466.93068,2.0619E-05
466.94068,2.0596E-05
466.95068,2.073E-05
466.96121,2.0563E-05
466.97064,2.0571E-05
466.98068,2.0619E-05
466.99195,2.0704E-05
467.00064,2.0556E-05
467.01068,2.0541E-05
467.02085,2.0632E-05
467.03068,2.0495E-05
467.04069,2.0608E-05
467.05067,2.0502E-05
467.06069,2.0566E-05
467.07086,2.0641E-05
467.08068,2.0662E-05
467.09064,2.0601E-05
467.10177,2.0473E-05
467.11063,2.0518E-05
467.12069,2.0513E-05
467.13156,2.0562E-05
467.14068,2.0517E-05
467.15068,2.0541E-05
467.1608,2.0526E-05
467.17068,2.0507E-05
467.18069,2.0563E-05
467.19063,2.0589E-05
467.20069,2.0522E-05
467.21096,2.0719E-05
467.22069,2.0626E-05
467.23068,2.0615E-05
467.24196,2.0569E-05
467.25064,2.0587E-05
467.26064,2.0608E-05
467.27087,2.0539E-05
467.28068,2.0602E-05
467.29069,2.0645E-05
467.30068,2.0651E-05
467.31069,2.0555E-05
467.32074,2.0622E-05
467.33068,2.0629E-05
467.34068,2.059E-05
467.35143,2.0596E-05
467.36068,2.0632E-05
467.37069,2.0588E-05
467.38155,2.0578E-05
467.39064,2.0588E-05
467.40068,2.0587E-05
467.41081,2.0621E-05
467.42064,2.061E-05
467.43069,2.0588E-05
467.44063,2.0588E-05
467.45069,2.0618E-05
467.46122,2.0648E-05
467.47064,2.06E-05
467.48064,2.0622E-05
467.49195,2.0709E-05
467.50067,2.0677E-05
467.51069,2.076E-05
467.52082,2.0662E-05
467.53073,2.0749E-05
467.54064,2.0708E-05
467.55064,2.0645E-05
467.56064,2.0701E-05
467.57088,2.0711E-05
467.58063,2.0648E-05
467.59068,2.0749E-05
467.60178,2.0767E-05
467.61063,2.0707E-05
467.62068,2.0779E-05
467.63151,2.0737E-05
467.64064,2.0796E-05
467.65068,2.0749E-05
467.6608,2.0695E-05
467.67068,2.0712E-05
467.68069,2.0711E-05
467.69067,2.0675E-05
467.70069,2.0592E-05
467.71099,2.0668E-05
467.72068,2.0736E-05
467.73064,2.0621E-05
467.74221,2.0723E-05
467.75063,2.07E-05
467.76065,2.0686E-05
467.77084,2.0683E-05
467.78065,2.0656E-05
467.79068,2.0647E-05
467.80069,2.0557E-05
467.81068,2.0665E-05
467.82077,2.071E-05
467.83063,2.0657E-05
467.84064,2.0643E-05
467.85181,2.0633E-05
467.86067,2.0647E-05
467.87069,2.0645E-05
467.88151,2.058E-05
467.89068,2.0569E-05
467.90064,2.0626E-05
467.91088,2.0569E-05
467.92069,2.0539E-05
467.93063,2.0511E-05
