Setup title,"I/V-t Sampling_50s_dark_3V"
41.42067,2.028E-05
41.43069,2.0267E-05
41.44083,2.0238E-05
41.45064,2.0239E-05
41.46065,2.0221E-05
41.47195,2.0281E-05
41.48068,2.0284E-05
41.49068,2.0289E-05
41.50086,2.0258E-05
41.51069,2.0283E-05
41.52069,2.0301E-05
41.53067,2.03E-05
41.54069,2.0303E-05
41.55088,2.0329E-05
41.56063,2.0326E-05
41.57068,2.0259E-05
41.58141,2.0272E-05
41.59068,2.0344E-05
41.60064,2.027E-05
41.61219,2.0275E-05
41.62064,2.0243E-05
41.63064,2.0262E-05
41.6408,2.0268E-05
41.65073,2.0254E-05
41.66069,2.0281E-05
41.67067,2.0268E-05
41.68064,2.0261E-05
41.69109,2.0279E-05
41.70068,2.0257E-05
41.71068,2.0246E-05
41.72201,2.0286E-05
41.73068,2.0299E-05
41.74064,2.0322E-05
41.75082,2.0319E-05
41.76069,2.0254E-05
41.77069,2.0279E-05
41.78063,2.0331E-05
41.79069,2.0295E-05
41.80087,2.0248E-05
41.81063,2.0246E-05
41.82069,2.0278E-05
41.83165,2.0294E-05
41.84064,2.0293E-05
41.85068,2.0256E-05
41.86152,2.0312E-05
41.87068,2.0274E-05
41.88068,2.0268E-05
41.89085,2.0289E-05
41.90068,2.0307E-05
41.91065,2.0292E-05
41.92067,2.0296E-05
41.93069,2.0292E-05
41.94086,2.0311E-05
41.95064,2.0273E-05
41.96064,2.0276E-05
41.97199,2.0272E-05
41.98064,2.0284E-05
41.99068,2.0272E-05
42.00085,2.0297E-05
42.01068,2.0287E-05
42.02064,2.0246E-05
42.03063,2.0284E-05
42.04064,2.0235E-05
42.05076,2.0283E-05
42.06068,2.0277E-05
42.07068,2.0292E-05
42.0816,2.027E-05
42.09067,2.027E-05
42.10064,2.0248E-05
42.11215,2.0245E-05
42.12063,2.0222E-05
42.13064,2.0246E-05
42.14085,2.0227E-05
42.15067,2.0251E-05
42.16068,2.0254E-05
42.17067,2.0273E-05
42.18064,2.0274E-05
42.19103,2.0262E-05
42.20068,2.0267E-05
42.21064,2.0251E-05
42.22191,2.0254E-05
42.23063,2.0276E-05
42.24068,2.0267E-05
42.25085,2.0266E-05
42.26064,2.0265E-05
42.27068,2.0291E-05
42.28063,2.0269E-05
42.29068,2.0241E-05
42.30083,2.02E-05
42.31067,2.0208E-05
42.32064,2.0204E-05
42.33137,2.0279E-05
42.34068,2.0299E-05
42.35064,2.0306E-05
42.36218,2.0316E-05
42.37063,2.034E-05
42.38064,2.0331E-05
42.39085,2.0365E-05
42.40068,2.036E-05
42.41064,2.035E-05
42.42068,2.0336E-05
42.43068,2.0333E-05
42.44109,2.0334E-05
42.45063,2.0328E-05
42.46068,2.0358E-05
42.47218,2.0327E-05
42.48063,2.0323E-05
42.49068,2.0352E-05
42.50085,2.0314E-05
42.51068,2.0372E-05
42.52068,2.0342E-05
42.53067,2.035E-05
42.54068,2.0304E-05
42.55068,2.0305E-05
42.56063,2.0288E-05
42.57068,2.0313E-05
42.58162,2.028E-05
42.59067,2.0292E-05
42.6009,2.0311E-05
42.61218,2.032E-05
42.62063,2.031E-05
42.63064,2.0305E-05
42.64085,2.0339E-05
42.65068,2.0289E-05
42.66064,2.0299E-05
42.67063,2.032E-05
42.68064,2.0308E-05
42.69109,2.0339E-05
42.70063,2.0336E-05
42.71068,2.037E-05
42.72202,2.0358E-05
42.73067,2.0342E-05
42.7409,2.0289E-05
42.75084,2.0268E-05
42.76064,2.0298E-05
42.77088,2.0298E-05
42.78068,2.0306E-05
42.79068,2.0339E-05
42.80073,2.0322E-05
42.81067,2.0336E-05
42.82068,2.0234E-05
42.83164,2.0299E-05
42.84068,2.0296E-05
42.85064,2.0311E-05
42.86219,2.0311E-05
42.87068,2.0279E-05
42.88064,2.0293E-05
42.89085,2.0273E-05
42.90064,2.027E-05
42.91064,2.0301E-05
42.92063,2.0264E-05
42.93068,2.0265E-05
42.94106,2.0264E-05
42.95067,2.0265E-05
42.96064,2.0249E-05
42.97196,2.0269E-05
42.98068,2.0282E-05
42.99068,2.0257E-05
43.00085,2.0276E-05
43.01064,2.027E-05
43.02064,2.024E-05
43.03063,2.0281E-05
43.04068,2.0273E-05
43.05075,2.0291E-05
43.06067,2.0283E-05
43.07068,2.0294E-05
43.08134,2.0279E-05
43.09064,2.0284E-05
43.10064,2.0306E-05
43.11217,2.0268E-05
43.12064,2.0272E-05
43.13064,2.028E-05
43.14085,2.0266E-05
43.15068,2.0273E-05
43.16064,2.0316E-05
43.17067,2.0284E-05
43.18064,2.0282E-05
43.19082,2.0292E-05
43.20063,2.0274E-05
43.21068,2.0275E-05
43.22193,2.0269E-05
43.23068,2.0281E-05
43.24068,2.0277E-05
43.25085,2.027E-05
43.26068,2.024E-05
43.27068,2.0347E-05
43.28063,2.0394E-05
43.29068,2.0358E-05
43.30091,2.0378E-05
43.31063,2.0339E-05
43.32068,2.0352E-05
43.33161,2.0314E-05
43.34063,2.0303E-05
43.35068,2.0301E-05
43.36218,2.0338E-05
43.37068,2.033E-05
43.38064,2.0323E-05
43.39087,2.0358E-05
43.40064,2.0303E-05
43.41068,2.0312E-05
43.42068,2.0331E-05
43.43064,2.0323E-05
43.44081,2.0323E-05
43.45068,2.0317E-05
43.46068,2.0312E-05
43.47217,2.0288E-05
43.48063,2.0359E-05
43.49068,2.0503E-05
43.50084,2.0457E-05
43.51068,2.0445E-05
43.52068,2.0379E-05
43.53067,2.0462E-05
43.54064,2.0448E-05
43.55077,2.0478E-05
43.56063,2.0244E-05
43.57064,2.0194E-05
43.58135,2.0268E-05
43.59067,2.0216E-05
43.60068,2.0259E-05
43.61216,2.0237E-05
43.62067,2.026E-05
43.63093,2.0327E-05
43.64085,2.028E-05
43.65068,2.034E-05
43.66068,2.0296E-05
43.67063,2.0293E-05
43.68064,2.0277E-05
43.69083,2.0307E-05
43.70068,2.0281E-05
43.71068,2.0263E-05
43.72191,2.0262E-05
43.73068,2.0252E-05
43.74068,2.0276E-05
43.75085,2.0136E-05
43.76068,2.0188E-05
43.77068,2.0291E-05
43.78062,2.0265E-05
43.79064,2.0231E-05
43.80064,2.0327E-05
43.81068,2.0304E-05
43.82068,2.0292E-05
43.83155,2.0309E-05
43.84068,2.0176E-05
43.85068,2.0243E-05
43.86213,2.0186E-05
43.87063,2.0194E-05
43.88068,2.0218E-05
43.89084,2.0193E-05
43.90068,2.0077E-05
43.91066,2.0291E-05
43.92068,2.0325E-05
43.93064,2.0333E-05
43.94084,2.0311E-05
43.95068,2.0366E-05
43.96064,2.032E-05
43.97197,2.0363E-05
43.98063,2.0344E-05
43.99068,2.0337E-05
44.00085,2.032E-05
44.01068,2.0333E-05
44.02068,2.0335E-05
44.03067,2.0312E-05
44.04064,2.0376E-05
44.05081,2.0388E-05
44.06064,2.0354E-05
44.07063,2.0309E-05
44.08141,2.035E-05
44.09068,2.0339E-05
44.10068,2.032E-05
44.11215,2.032E-05
44.12068,2.0359E-05
44.13088,2.0306E-05
44.14085,2.0303E-05
44.15064,2.0322E-05
44.16068,2.0333E-05
44.17067,2.0346E-05
44.18068,2.0315E-05
44.19084,2.0292E-05
44.20068,2.0306E-05
44.21064,2.0305E-05
44.22195,2.0292E-05
44.23068,2.0308E-05
44.24068,2.0311E-05
44.25085,2.0305E-05
44.26067,2.0302E-05
44.27069,2.0322E-05
44.28067,2.0333E-05
44.29069,2.0314E-05
44.30079,2.0294E-05
44.31067,2.0314E-05
44.32064,2.0297E-05
44.33165,2.0335E-05
44.34064,2.0319E-05
44.35068,2.0319E-05
44.36218,2.032E-05
44.37068,2.0336E-05
44.38069,2.0328E-05
44.39084,2.0311E-05
44.40068,2.0308E-05
44.41063,2.0349E-05
44.42068,2.0329E-05
44.43069,2.0357E-05
44.44111,2.0301E-05
44.45068,2.0291E-05
44.46064,2.0292E-05
44.47195,2.0314E-05
44.48068,2.0287E-05
44.49064,2.0327E-05
44.50085,2.0342E-05
44.51063,2.0345E-05
44.52069,2.0383E-05
44.53067,2.0377E-05
44.54069,2.0342E-05
44.55087,2.0313E-05
44.56068,2.0307E-05
44.57063,2.0289E-05
44.58163,2.0295E-05
44.59067,2.0361E-05
44.60069,2.0289E-05
44.61211,2.0288E-05
44.62068,2.0289E-05
44.63068,2.0275E-05
44.64089,2.0301E-05
44.65068,2.0347E-05
44.66064,2.0334E-05
44.67068,2.041E-05
44.68069,2.0361E-05
44.69084,2.0344E-05
44.70072,2.0365E-05
44.71064,2.0354E-05
44.72197,2.0345E-05
44.73063,2.0323E-05
44.74069,2.0277E-05
44.75081,2.0279E-05
44.76064,2.0281E-05
44.77088,2.0302E-05
44.78067,2.0293E-05
44.79064,2.0318E-05
44.80087,2.0285E-05
44.81063,2.0293E-05
44.82064,2.0289E-05
44.8316,2.0287E-05
44.84068,2.0279E-05
44.85068,2.0342E-05
44.86219,2.0323E-05
44.87064,2.0284E-05
44.88064,2.0268E-05
44.89086,2.0381E-05
44.90068,2.037E-05
44.91069,2.0295E-05
44.92063,2.0273E-05
44.93064,2.0295E-05
44.94108,2.0312E-05
44.95068,2.0309E-05
44.96064,2.0358E-05
44.97199,2.032E-05
44.98068,2.0335E-05
44.99068,2.0328E-05
45.00082,2.0328E-05
45.01068,2.033E-05
45.02069,2.0404E-05
45.03067,2.032E-05
45.04069,2.0345E-05
45.05089,2.0368E-05
45.06067,2.039E-05
45.07068,2.0372E-05
45.08132,2.0372E-05
45.09068,2.0402E-05
45.10068,2.0366E-05
45.11214,2.0372E-05
45.12064,2.0419E-05
45.13068,2.0478E-05
45.14086,2.0261E-05
45.15067,2.031E-05
45.16069,2.035E-05
45.17067,2.0361E-05
45.18068,2.0377E-05
45.19109,2.0392E-05
45.20063,2.0368E-05
45.21068,2.037E-05
45.22191,2.0339E-05
45.23068,2.0342E-05
45.24069,2.032E-05
45.2508,2.0334E-05
45.26068,2.037E-05
45.27068,2.0382E-05
45.28064,2.0372E-05
45.29064,2.0309E-05
45.3009,2.0245E-05
45.31067,2.0284E-05
45.32064,2.0271E-05
45.33154,2.0263E-05
45.34067,2.0298E-05
45.35068,2.0268E-05
45.36219,2.0309E-05
45.37067,2.0283E-05
45.38068,2.0363E-05
45.3909,2.0331E-05
45.40064,2.0441E-05
45.41065,2.0481E-05
45.42067,2.0414E-05
45.43069,2.0319E-05
45.44102,2.0372E-05
45.45068,2.044E-05
45.46068,2.0392E-05
45.47222,2.0341E-05
45.48067,2.0302E-05
45.49068,2.0339E-05
45.50084,2.0372E-05
45.51068,2.0366E-05
45.52064,2.0424E-05
45.53063,2.0292E-05
45.54064,2.0213E-05
45.55069,2.0304E-05
45.56067,2.0321E-05
45.57068,2.033E-05
45.58162,2.029E-05
45.59067,2.035E-05
45.60068,2.035E-05
45.61214,2.0399E-05
45.62064,2.0318E-05
45.63068,2.0373E-05
45.64085,2.0366E-05
45.65069,2.0388E-05
45.66069,2.0348E-05
45.67063,2.0364E-05
45.68068,2.0348E-05
45.69107,2.0351E-05
45.70068,2.0322E-05
45.71064,2.0339E-05
45.72193,2.0326E-05
45.73064,2.0322E-05
45.74068,2.0306E-05
45.75085,2.035E-05
45.76068,2.032E-05
45.77069,2.0335E-05
45.78063,2.0369E-05
45.79063,2.0343E-05
45.80075,2.0325E-05
45.81063,2.0379E-05
45.82067,2.0342E-05
45.83162,2.0312E-05
45.84067,2.0293E-05
45.85068,2.0311E-05
45.86219,2.0374E-05
45.87063,2.0357E-05
45.88069,2.0353E-05
45.89085,2.035E-05
45.90068,2.0263E-05
45.91064,2.0268E-05
45.92068,2.027E-05
45.93065,2.0262E-05
45.94102,2.0284E-05
45.95064,2.025E-05
45.96068,2.0288E-05
45.97222,2.0312E-05
45.98064,2.0289E-05
45.99068,2.0331E-05
46.00081,2.0312E-05
46.01068,2.0281E-05
46.02069,2.0261E-05
46.03063,2.0295E-05
46.04069,2.0268E-05
46.05084,2.0278E-05
46.06068,2.0242E-05
46.07063,2.0225E-05
46.08134,2.0316E-05
46.09068,2.0272E-05
46.10068,2.0244E-05
46.11215,2.024E-05
46.12064,2.0234E-05
46.13087,2.029E-05
46.14081,2.0306E-05
46.15068,2.0269E-05
46.16069,2.029E-05
46.17063,2.0336E-05
46.18069,2.0286E-05
46.19102,2.0295E-05
46.20064,2.0276E-05
46.21068,2.027E-05
46.22196,2.0265E-05
46.23064,2.0232E-05
46.24064,2.0249E-05
46.2508,2.0251E-05
46.26067,2.0254E-05
46.27065,2.0236E-05
46.28063,2.025E-05
46.29065,2.0258E-05
46.30069,2.0262E-05
46.31064,2.0267E-05
46.32063,2.0249E-05
46.33161,2.0258E-05
46.34063,2.027E-05
46.35069,2.0281E-05
46.36214,2.0307E-05
46.37068,2.0279E-05
46.38068,2.0243E-05
46.39094,2.0232E-05
46.40068,2.0288E-05
46.41069,2.028E-05
46.42063,2.0315E-05
46.43065,2.0292E-05
46.44078,2.0281E-05
46.45064,2.0255E-05
46.46068,2.0295E-05
46.47194,2.026E-05
46.48067,2.025E-05
46.49065,2.0262E-05
46.50078,2.0259E-05
46.51065,2.0254E-05
46.52064,2.0318E-05
46.53068,2.0286E-05
46.54067,2.0289E-05
46.55088,2.0289E-05
46.56063,2.0265E-05
46.57068,2.0263E-05
46.5816,2.0269E-05
46.59067,2.0311E-05
46.60063,2.027E-05
46.61213,2.0261E-05
46.62064,2.0226E-05
46.63064,2.0251E-05
46.6409,2.023E-05
46.65067,2.0231E-05
46.66069,2.0251E-05
46.67063,2.0287E-05
46.68064,2.0303E-05
46.691,2.0275E-05
46.70068,2.0264E-05
46.71068,2.027E-05
46.72191,2.0222E-05
46.73063,2.0288E-05
46.74069,2.0322E-05
46.75084,2.0227E-05
46.76069,2.0259E-05
46.77068,2.0311E-05
46.78068,2.0326E-05
46.79063,2.0313E-05
46.80077,2.0349E-05
46.81067,2.029E-05
46.82068,2.0214E-05
46.8316,2.0232E-05
46.84063,2.0271E-05
46.85065,2.027E-05
46.86214,2.029E-05
46.87068,2.0215E-05
46.88068,2.0251E-05
46.89094,2.0216E-05
46.90067,2.0206E-05
46.91065,2.0158E-05
46.92067,2.0279E-05
46.93069,2.0273E-05
46.94076,2.0194E-05
46.95068,2.0257E-05
46.96068,2.0254E-05
46.97196,2.0282E-05
46.98068,2.0265E-05
46.99064,2.0293E-05
47.00082,2.0294E-05
47.01063,2.033E-05
47.02065,2.0322E-05
47.03067,2.0349E-05
47.04069,2.032E-05
47.05084,2.0355E-05
47.06068,2.0357E-05
47.07063,2.0353E-05
47.08159,2.0448E-05
47.09063,2.0403E-05
47.10068,2.0406E-05
47.11214,2.0433E-05
47.12064,2.0433E-05
47.13064,2.0316E-05
47.1409,2.0454E-05
47.15063,2.0391E-05
47.16069,2.045E-05
47.17063,2.0445E-05
47.18065,2.0414E-05
47.19082,2.0402E-05
47.20064,2.0457E-05
47.21068,2.044E-05
47.22193,2.033E-05
47.23068,2.0361E-05
47.24064,2.0329E-05
47.25081,2.0368E-05
47.26067,2.0355E-05
47.27069,2.0313E-05
47.28067,2.0359E-05
47.29069,2.0359E-05
47.30074,2.0362E-05
47.31068,2.0271E-05
47.32063,2.0304E-05
47.33165,2.0284E-05
47.34067,2.0271E-05
47.35069,2.0259E-05
47.36215,2.025E-05
47.37064,2.0294E-05
47.38068,2.0259E-05
47.39094,2.0273E-05
47.40067,2.0332E-05
47.41064,2.024E-05
47.42063,2.0238E-05
47.43069,2.0249E-05
47.44077,2.0253E-05
47.45068,2.0415E-05
47.46068,2.0404E-05
47.47187,2.0265E-05
47.48067,2.0368E-05
47.49069,2.0364E-05
47.50082,2.0384E-05
47.51068,2.0323E-05
47.52068,2.0391E-05
47.53068,2.0412E-05
47.54068,2.0374E-05
47.55088,2.0411E-05
47.56063,2.0428E-05
47.57068,2.0409E-05
47.58158,2.044E-05
47.59063,2.0328E-05
47.60064,2.0411E-05
47.61214,2.0378E-05
47.62067,2.0336E-05
47.63068,2.0387E-05
47.64086,2.0362E-05
47.65068,2.0363E-05
47.66072,2.0399E-05
47.67067,2.037E-05
47.68065,2.0317E-05
47.69078,2.0326E-05
47.70068,2.0296E-05
47.71069,2.0335E-05
47.72216,2.0429E-05
47.73068,2.0366E-05
47.74068,2.0363E-05
47.75081,2.0385E-05
47.76067,2.0396E-05
47.77065,2.0372E-05
47.78067,2.0382E-05
47.79069,2.0369E-05
47.80076,2.0361E-05
47.81067,2.0361E-05
47.82069,2.0392E-05
47.83159,2.0364E-05
47.84068,2.0377E-05
47.85068,2.0432E-05
47.86215,2.0452E-05
47.87064,2.0437E-05
47.88092,2.0443E-05
47.89089,2.038E-05
47.90064,2.0326E-05
47.91069,2.0361E-05
47.92067,2.0291E-05
47.93069,2.0334E-05
47.94105,2.0374E-05
47.95068,2.0377E-05
47.96068,2.0369E-05
47.97189,2.0365E-05
47.98068,2.0374E-05
47.99064,2.033E-05
48.00081,2.0374E-05
48.01064,2.0346E-05
48.02068,2.0355E-05
48.03063,2.0374E-05
48.04068,2.0382E-05
48.05068,2.0384E-05
48.06064,2.0373E-05
48.07068,2.0406E-05
48.08152,2.0377E-05
48.09067,2.0366E-05
48.10063,2.0371E-05
48.11214,2.0363E-05
48.12068,2.0391E-05
48.13068,2.0365E-05
48.14093,2.035E-05
48.15063,2.036E-05
48.16069,2.0358E-05
48.17067,2.0363E-05
48.18069,2.0382E-05
48.19074,2.0379E-05
48.20069,2.0376E-05
48.21067,2.0418E-05
48.22195,2.0385E-05
48.23063,2.0361E-05
48.24069,2.0366E-05
48.25082,2.0366E-05
48.26069,2.0374E-05
48.27068,2.0374E-05
48.28064,2.0399E-05
48.29068,2.036E-05
48.30078,2.0369E-05
48.31067,2.0368E-05
48.32063,2.0381E-05
48.33159,2.0394E-05
48.34067,2.0374E-05
48.35068,2.0341E-05
48.36214,2.0363E-05
48.37068,2.0322E-05
48.38064,2.0379E-05
48.39094,2.038E-05
48.40063,2.0377E-05
48.41069,2.0358E-05
48.42067,2.0364E-05
48.43065,2.041E-05
48.44075,2.0378E-05
48.45064,2.0361E-05
48.46068,2.0369E-05
48.47196,2.0353E-05
48.48068,2.0427E-05
48.49068,2.0355E-05
48.50081,2.0369E-05
48.51068,2.0404E-05
48.52065,2.0386E-05
48.53067,2.0361E-05
48.54069,2.0396E-05
48.5508,2.0376E-05
48.56068,2.0443E-05
48.57063,2.0394E-05
48.5816,2.038E-05
48.59067,2.0363E-05
48.60068,2.0361E-05
48.61214,2.0388E-05
48.62064,2.0381E-05
48.63068,2.0341E-05
48.64094,2.0357E-05
48.65067,2.0364E-05
48.66069,2.036E-05
48.67067,2.0343E-05
48.68065,2.0355E-05
48.69078,2.0362E-05
48.70069,2.0346E-05
48.71067,2.0374E-05
48.72214,2.0374E-05
48.73067,2.0342E-05
48.74065,2.0336E-05
48.75081,2.0338E-05
48.76069,2.0351E-05
48.77068,2.0353E-05
48.78064,2.0364E-05
48.79068,2.0358E-05
48.80076,2.0353E-05
48.81067,2.0378E-05
48.82067,2.035E-05
48.83157,2.0394E-05
48.84067,2.0385E-05
48.85063,2.0385E-05
48.86214,2.0402E-05
48.87068,2.0377E-05
48.88064,2.0383E-05
48.89093,2.0379E-05
48.90068,2.0357E-05
48.91064,2.0273E-05
48.92068,2.0347E-05
48.93068,2.031E-05
48.94097,2.0287E-05
48.95064,2.0306E-05
48.96064,2.0305E-05
48.97203,2.0284E-05
48.98064,2.0328E-05
48.99068,2.0309E-05
49.00068,2.0328E-05
49.01067,2.0331E-05
49.02067,2.0333E-05
49.03064,2.0317E-05
49.04069,2.0311E-05
49.05087,2.0307E-05
49.06064,2.0294E-05
49.07068,2.0277E-05
49.0816,2.0272E-05
49.09063,2.0318E-05
49.10064,2.0336E-05
49.11215,2.0317E-05
49.12068,2.0355E-05
49.13068,2.0322E-05
49.14092,2.0328E-05
49.15068,2.0279E-05
49.16064,2.0323E-05
49.17063,2.0332E-05
49.18064,2.034E-05
49.19102,2.0319E-05
49.20068,2.0356E-05
49.21064,2.0338E-05
49.22193,2.0314E-05
49.23067,2.0322E-05
49.24089,2.0356E-05
49.25078,2.0299E-05
49.26065,2.0311E-05
49.27069,2.0273E-05
49.28063,2.0273E-05
49.29065,2.029E-05
49.30084,2.0294E-05
49.31067,2.0246E-05
49.32069,2.0273E-05
49.33168,2.0298E-05
49.34068,2.0316E-05
49.35068,2.0287E-05
49.36213,2.0322E-05
49.37068,2.0279E-05
49.38064,2.0296E-05
49.39094,2.0289E-05
49.40063,2.03E-05
49.41069,2.0293E-05
49.42067,2.0314E-05
49.43065,2.034E-05
49.44089,2.0302E-05
49.45064,2.0309E-05
49.46068,2.034E-05
49.47187,2.0314E-05
49.48063,2.0341E-05
49.49069,2.0325E-05
49.5008,2.0348E-05
49.51064,2.0311E-05
49.52064,2.0323E-05
49.53068,2.0328E-05
49.54123,2.031E-05
49.55083,2.0317E-05
49.56063,2.0328E-05
49.57068,2.0342E-05
49.58153,2.0372E-05
49.59067,2.0339E-05
49.60068,2.0365E-05
49.61212,2.0339E-05
49.62063,2.034E-05
49.63064,2.0314E-05
49.64089,2.0325E-05
49.65068,2.0295E-05
49.66069,2.0314E-05
49.67063,2.0306E-05
49.68065,2.0325E-05
49.69074,2.0324E-05
49.70064,2.0336E-05
49.71068,2.0328E-05
49.7219,2.0359E-05
49.73068,2.0363E-05
49.74068,2.0356E-05
49.75081,2.0353E-05
49.76063,2.0375E-05
49.77064,2.0334E-05
49.78063,2.0298E-05
49.79069,2.029E-05
49.80092,2.0306E-05
49.81067,2.0308E-05
49.82065,2.0317E-05
49.83134,2.0309E-05
49.84068,2.032E-05
49.85068,2.0339E-05
49.86209,2.0331E-05
49.87068,2.0331E-05
49.88064,2.0346E-05
49.89089,2.031E-05
49.90063,2.0355E-05
49.91065,2.0316E-05
49.92062,2.0331E-05
49.93069,2.0348E-05
49.94077,2.0324E-05
49.95068,2.0326E-05
49.96068,2.0341E-05
49.9719,2.0307E-05
49.98063,2.0282E-05
49.99065,2.0289E-05
50.00076,2.0315E-05
