VBias,C
-0.78,2.07905E-10
-0.79,2.06672E-10
-0.8,2.05831E-10
-0.81,2.0512E-10
-0.82,2.04229E-10
-0.83,2.03102E-10
-0.84,2.02905E-10
-0.85,2.01675E-10
-0.86,2.00382E-10
-0.87,1.99568E-10
-0.88,1.9965E-10
-0.89,1.98587E-10
-0.9,1.97315E-10
-0.91,1.96683E-10
-0.92,1.96372E-10
-0.93,1.96122E-10
-0.94,1.94376E-10
-0.95,1.94307E-10
-0.96,1.93733E-10
-0.97,1.93481E-10
-0.98,1.9244E-10
-0.99,1.92262E-10
-1,1.90937E-10
-1.01,1.90827E-10
-1.02,1.90278E-10
-1.03,1.90313E-10
-1.04,1.89117E-10
-1.05,1.88779E-10
-1.06,1.88455E-10
-1.07,1.88267E-10
-1.08,1.8754E-10
-1.09,1.86988E-10
-1.1,1.86564E-10
-1.11,1.86348E-10
-1.12,1.85978E-10
-1.13,1.85763E-10
-1.14,1.85358E-10
-1.15,1.84395E-10
-1.16,1.83975E-10
-1.17,1.84306E-10
-1.18,1.83879E-10
-1.19,1.83049E-10
-1.2,1.83087E-10
-1.21,1.83322E-10
-1.22,1.82586E-10
-1.23,1.8172E-10
-1.24,1.81473E-10
-1.25,1.81186E-10
-1.26,1.80953E-10
-1.27,1.8101E-10
-1.28,1.80364E-10
-1.29,1.79785E-10
-1.3,1.79705E-10
-1.31,1.7987E-10
-1.32,1.78956E-10
-1.33,1.7861E-10
-1.34,1.79053E-10
-1.35,1.78579E-10
-1.36,1.77804E-10
-1.37,1.7775E-10
-1.38,1.77883E-10
-1.39,1.77327E-10
-1.4,1.76616E-10
-1.41,1.7652E-10
-1.42,1.76614E-10
-1.43,1.761E-10
-1.44,1.76289E-10
-1.45,1.75172E-10
-1.46,1.75283E-10
-1.47,1.75032E-10
-1.48,1.74564E-10
-1.49,1.73976E-10
-1.5,1.74637E-10
-1.51,1.73465E-10
-1.52,1.73259E-10
-1.53,1.73566E-10
-1.54,1.73505E-10
-1.55,1.73347E-10
-1.56,1.72928E-10
-1.57,1.72446E-10
-1.58,1.72384E-10
-1.59,1.71712E-10
-1.6,1.71542E-10
-1.61,1.71553E-10
-1.62,1.70853E-10
-1.63,1.70711E-10
-1.64,1.70868E-10
-1.65,1.70661E-10
-1.66,1.70089E-10
-1.67,1.70042E-10
-1.68,1.69552E-10
-1.69,1.69292E-10
-1.7,1.69151E-10
-1.71,1.68542E-10
-1.72,1.68754E-10
-1.73,1.68826E-10
-1.74,1.68183E-10
-1.75,1.68493E-10
-1.76,1.67705E-10
-1.77,1.67699E-10
-1.78,1.67842E-10
-1.79,1.67046E-10
-1.8,1.66853E-10
-1.81,1.66733E-10
-1.82,1.6672E-10
-1.83,1.65976E-10
-1.84,1.66172E-10
-1.85,1.65992E-10
-1.86,1.65328E-10
-1.87,1.65774E-10
-1.88,1.65123E-10
-1.89,1.65084E-10
-1.9,1.64874E-10
-1.91,1.64668E-10
-1.92,1.64252E-10
-1.93,1.64304E-10
-1.94,1.64176E-10
-1.95,1.63523E-10
-1.96,1.63414E-10
-1.97,1.63443E-10
-1.98,1.63119E-10
-1.99,1.6314E-10
-2,1.62741E-10
-2,1.6135E-10
-1.99,1.61818E-10
-1.98,1.62314E-10
-1.97,1.62778E-10
-1.96,1.62932E-10
-1.95,1.63581E-10
-1.94,1.64004E-10
-1.93,1.64447E-10
-1.92,1.64977E-10
-1.91,1.65424E-10
-1.9,1.66104E-10
-1.89,1.66313E-10
-1.88,1.66814E-10
-1.87,1.67286E-10
-1.86,1.67522E-10
-1.85,1.68273E-10
-1.84,1.68904E-10
-1.83,1.69232E-10
-1.82,1.69991E-10
-1.81,1.70392E-10
-1.8,1.71075E-10
-1.79,1.7163E-10
-1.78,1.71889E-10
-1.77,1.72474E-10
-1.76,1.73101E-10
-1.75,1.73591E-10
-1.74,1.74113E-10
-1.73,1.74644E-10
-1.72,1.75635E-10
